,trade_id,product_id,price,size,time,side,exchange,bid,ask,trades,best_bid,best_ask
18,581152455,ETH-USD,3937.73,0.00150791,2024-12-12 03:47:25.317423+00:00,SELL,,,,,,
19,581152290,ETH-USD,3936.86,0.00250861,2024-12-12 03:47:10.942544+00:00,SELL,,,,,,
20,581152065,ETH-USD,3938.24,0.008191,2024-12-12 03:46:55.826859+00:00,SELL,,,,,,
21,581151866,ETH-USD,3936.59,0.00002031,2024-12-12 03:46:40.539577+00:00,SELL,,,,,,
22,581151678,ETH-USD,3935.75,0.00450967,2024-12-12 03:46:25.974235+00:00,SELL,,,,,,
23,581151509,ETH-USD,3932.95,0.03275,2024-12-12 03:46:10.987071+00:00,BUY,,,,,,
24,581151201,ETH-USD,3933.16,0.01669,2024-12-12 03:45:55.990270+00:00,SELL,,,,,,
25,581150878,ETH-USD,3933.42,0.01,2024-12-12 03:45:40.817143+00:00,BUY,,,,,,
26,581150372,ETH-USD,3928.24,0.0003021,2024-12-12 03:45:25.203744+00:00,SELL,,,,,,
27,581150181,ETH-USD,3923.45,0.24679832,2024-12-12 03:45:10.743878+00:00,BUY,,,,,,
28,581150049,ETH-USD,3922.09,1.27483051,2024-12-12 03:44:55.997808+00:00,SELL,,,,,,
29,581149861,ETH-USD,3918.59,0.00062685,2024-12-12 03:44:40.619163+00:00,SELL,,,,,,
30,581149731,ETH-USD,3921.73,0.00070408,2024-12-12 03:44:25.471546+00:00,BUY,,,,,,
31,581149546,ETH-USD,3922.75,0.74061,2024-12-12 03:44:10.638142+00:00,SELL,,,,,,
32,581149434,ETH-USD,3925.42,0.01,2024-12-12 03:43:55.908429+00:00,BUY,,,,,,
33,581149112,ETH-USD,3928.59,0.00022899,2024-12-12 03:43:40.959962+00:00,SELL,,,,,,
34,581148873,ETH-USD,3927.99,0.03041,2024-12-12 03:43:25.910042+00:00,SELL,,,,,,
35,581148625,ETH-USD,3923.25,1.27445357,2024-12-12 03:43:10.903259+00:00,SELL,,,,,,
36,581148476,ETH-USD,3924.73,0.00922783,2024-12-12 03:42:55.735964+00:00,SELL,,,,,,
37,581148343,ETH-USD,3924.92,0.00001018,2024-12-12 03:42:40.592225+00:00,SELL,,,,,,
38,581148110,ETH-USD,3923.52,0.00388266,2024-12-12 03:42:25.885976+00:00,BUY,,,,,,
39,581147923,ETH-USD,3917.17,0.00008935,2024-12-12 03:42:10.802543+00:00,BUY,,,,,,
40,581147807,ETH-USD,3919.48,1.05255,2024-12-12 03:41:55.795957+00:00,BUY,,,,,,
41,581147620,ETH-USD,3914.41,0.001,2024-12-12 03:41:40.638651+00:00,SELL,,,,,,
42,581147414,ETH-USD,3914.02,0.01,2024-12-12 03:41:25.997632+00:00,BUY,,,,,,
43,581147158,ETH-USD,3915.24,0.02041125,2024-12-12 03:41:10.566097+00:00,BUY,,,,,,
44,581146942,ETH-USD,3915.85,0.00008682,2024-12-12 03:40:55.620312+00:00,BUY,,,,,,
45,581146825,ETH-USD,3916.96,0.00008935,2024-12-12 03:40:40.474785+00:00,BUY,,,,,,
46,581146681,ETH-USD,3919.62,0.17673,2024-12-12 03:40:25.275219+00:00,SELL,,,,,,
47,581146596,ETH-USD,3923.18,0.00000958,2024-12-12 03:40:10.955162+00:00,SELL,,,,,,
48,581146369,ETH-USD,3921.4,0.00025797,2024-12-12 03:39:54.957828+00:00,SELL,,,,,,
49,581146257,ETH-USD,3921.41,0.00593457,2024-12-12 03:39:40.938618+00:00,SELL,,,,,,
50,581146151,ETH-USD,3920.27,0.00037057,2024-12-12 03:39:25.697273+00:00,SELL,,,,,,
51,581145994,ETH-USD,3918.74,0.01,2024-12-12 03:39:10.597865+00:00,BUY,,,,,,
52,581145832,ETH-USD,3915.37,0.00068478,2024-12-12 03:38:54.564656+00:00,SELL,,,,,,
53,581145726,ETH-USD,3916.63,0.5,2024-12-12 03:38:40.495826+00:00,BUY,,,,,,
54,581145591,ETH-USD,3911.95,0.02109986,2024-12-12 03:38:25.754930+00:00,SELL,,,,,,
55,581145518,ETH-USD,3913.59,0.00050547,2024-12-12 03:38:10.849948+00:00,SELL,,,,,,
56,581145375,ETH-USD,3917.1,0.1993854,2024-12-12 03:37:55.828510+00:00,BUY,,,,,,
57,581145311,ETH-USD,3916.39,0.00081232,2024-12-12 03:37:40.647902+00:00,SELL,,,,,,
58,581145182,ETH-USD,3915.18,0.00459252,2024-12-12 03:37:25.595471+00:00,BUY,,,,,,
59,581145054,ETH-USD,3916.56,0.1149,2024-12-12 03:37:10.942702+00:00,BUY,,,,,,
60,581144878,ETH-USD,3911.59,0.00000535,2024-12-12 03:36:55.723958+00:00,SELL,,,,,,
61,581144784,ETH-USD,3912.63,0.00000187,2024-12-12 03:36:40.928304+00:00,SELL,,,,,,
62,581144604,ETH-USD,3911.0,0.08701056,2024-12-12 03:36:25.741078+00:00,SELL,,,,,,
63,581144430,ETH-USD,3910.44,0.01926403,2024-12-12 03:36:10.111280+00:00,BUY,,,,,,
64,581144285,ETH-USD,3915.04,0.00072934,2024-12-12 03:35:55.172795+00:00,BUY,,,,,,
65,581144149,ETH-USD,3916.21,0.01,2024-12-12 03:35:39.977537+00:00,SELL,,,,,,
66,581144032,ETH-USD,3916.33,0.01675861,2024-12-12 03:35:25.124636+00:00,SELL,,,,,,
67,581143912,ETH-USD,3913.6,1.27852059,2024-12-12 03:35:10.973051+00:00,BUY,,,,,,
68,581143813,ETH-USD,3914.45,0.0216604,2024-12-12 03:34:55.971319+00:00,SELL,,,,,,
69,581143685,ETH-USD,3913.83,0.02343074,2024-12-12 03:34:40.800628+00:00,BUY,,,,,,
70,581143572,ETH-USD,3911.4,0.001,2024-12-12 03:34:25.704731+00:00,SELL,,,,,,
71,581143405,ETH-USD,3912.81,0.01842625,2024-12-12 03:34:10.070627+00:00,BUY,,,,,,
72,581143285,ETH-USD,3913.49,0.00013287,2024-12-12 03:33:55.576969+00:00,BUY,,,,,,
73,581143195,ETH-USD,3916.5,0.0106,2024-12-12 03:33:40.687780+00:00,SELL,,,,,,
74,581143089,ETH-USD,3917.06,0.00599602,2024-12-12 03:33:25.488852+00:00,SELL,,,,,,
75,581142944,ETH-USD,3915.01,0.26662,2024-12-12 03:33:10.930733+00:00,SELL,,,,,,
76,581142782,ETH-USD,3917.11,0.00360816,2024-12-12 03:32:55.668555+00:00,SELL,,,,,,
77,581142656,ETH-USD,3916.71,0.0000869,2024-12-12 03:32:39.810328+00:00,SELL,,,,,,
78,581142491,ETH-USD,3917.27,0.00104239,2024-12-12 03:32:25.490192+00:00,BUY,,,,,,
79,581142350,ETH-USD,3919.02,0.01,2024-12-12 03:32:10.821980+00:00,BUY,,,,,,
80,581142158,ETH-USD,3918.1,0.90158,2024-12-12 03:31:55.981503+00:00,BUY,,,,,,
81,581142002,ETH-USD,3917.64,1.27627,2024-12-12 03:31:40.927509+00:00,SELL,,,,,,
82,581141825,ETH-USD,3912.35,0.29120195,2024-12-12 03:31:25.539408+00:00,SELL,,,,,,
83,581141712,ETH-USD,3912.94,0.47256288,2024-12-12 03:31:10.716383+00:00,BUY,,,,,,
84,581141543,ETH-USD,3912.77,0.34943292,2024-12-12 03:30:55.562182+00:00,SELL,,,,,,
85,581141327,ETH-USD,3911.02,0.02191306,2024-12-12 03:30:40.969636+00:00,BUY,,,,,,
86,581141101,ETH-USD,3913.8,0.001,2024-12-12 03:30:25.978578+00:00,BUY,,,,,,
87,581140941,ETH-USD,3917.47,0.01064,2024-12-12 03:30:10.346214+00:00,SELL,,,,,,
88,581140758,ETH-USD,3920.0,0.49,2024-12-12 03:29:55.896622+00:00,BUY,,,,,,
89,581140530,ETH-USD,3923.03,1.57898684,2024-12-12 03:29:40.250420+00:00,BUY,,,,,,
90,581140208,ETH-USD,3920.92,0.00000705,2024-12-12 03:29:25.986594+00:00,SELL,,,,,,
91,581140081,ETH-USD,3918.81,2.69184471,2024-12-12 03:29:10.699810+00:00,BUY,,,,,,
92,581139889,ETH-USD,3917.32,0.77558861,2024-12-12 03:28:55.337591+00:00,BUY,,,,,,
93,581139649,ETH-USD,3917.33,1.607,2024-12-12 03:28:40.932948+00:00,SELL,,,,,,
94,581139423,ETH-USD,3921.6,1.33241549,2024-12-12 03:28:25.990863+00:00,BUY,,,,,,
95,581139039,ETH-USD,3917.62,0.01,2024-12-12 03:28:10.899587+00:00,BUY,,,,,,
96,581138862,ETH-USD,3913.29,0.00074109,2024-12-12 03:27:55.643819+00:00,BUY,,,,,,
97,581138691,ETH-USD,3914.2,0.00097248,2024-12-12 03:27:40.667854+00:00,BUY,,,,,,
98,581138535,ETH-USD,3915.97,0.00257981,2024-12-12 03:27:25.748626+00:00,BUY,,,,,,
99,581138311,ETH-USD,3917.75,0.01,2024-12-12 03:27:10.669820+00:00,BUY,,,,,,
100,581138138,ETH-USD,3913.91,0.02069484,2024-12-12 03:26:55.771412+00:00,BUY,,,,,,
101,581138003,ETH-USD,3916.27,0.61600001,2024-12-12 03:26:40.976156+00:00,SELL,,,,,,
102,581137767,ETH-USD,3915.43,0.59528001,2024-12-12 03:26:25.975931+00:00,SELL,,,,,,
103,581137454,ETH-USD,3911.0,0.00056,2024-12-12 03:26:10.371976+00:00,BUY,,,,,,
104,581137210,ETH-USD,3910.2,0.00025584,2024-12-12 03:25:55.409112+00:00,SELL,,,,,,
105,581136979,ETH-USD,3908.0,0.01013841,2024-12-12 03:25:40.607474+00:00,SELL,,,,,,
106,581136781,ETH-USD,3904.52,0.00107842,2024-12-12 03:25:25.819939+00:00,SELL,,,,,,
107,581136235,ETH-USD,3900.58,0.005,2024-12-12 03:25:10.794106+00:00,BUY,,,,,,
108,581136070,ETH-USD,3900.95,0.62293599,2024-12-12 03:24:54.525675+00:00,SELL,,,,,,
109,581135855,ETH-USD,3900.28,0.00000512,2024-12-12 03:24:40.995428+00:00,SELL,,,,,,
110,581135593,ETH-USD,3899.07,0.12074756,2024-12-12 03:24:25.680607+00:00,SELL,,,,,,
111,581135428,ETH-USD,3899.33,0.00742271,2024-12-12 03:24:10.844411+00:00,BUY,,,,,,
112,581135194,ETH-USD,3895.93,0.64512001,2024-12-12 03:23:54.530790+00:00,SELL,,,,,,
113,581135059,ETH-USD,3898.93,0.00016954,2024-12-12 03:23:40.859579+00:00,SELL,,,,,,
114,581134918,ETH-USD,3896.78,0.02078582,2024-12-12 03:23:25.726628+00:00,BUY,,,,,,
115,581134777,ETH-USD,3894.47,0.02079814,2024-12-12 03:23:10.972579+00:00,BUY,,,,,,
116,581134540,ETH-USD,3897.84,0.0001134,2024-12-12 03:22:55.955422+00:00,BUY,,,,,,
117,581134350,ETH-USD,3897.7,0.00000708,2024-12-12 03:22:40.522610+00:00,BUY,,,,,,
118,581134194,ETH-USD,3897.87,1.57898684,2024-12-12 03:22:25.734547+00:00,BUY,,,,,,
119,581134002,ETH-USD,3893.55,0.00006728,2024-12-12 03:22:10.571962+00:00,SELL,,,,,,
120,581133815,ETH-USD,3895.98,0.01,2024-12-12 03:21:54.904458+00:00,BUY,,,,,,
121,581133681,ETH-USD,3893.6,1.1515795,2024-12-12 03:21:40.496977+00:00,SELL,,,,,,
122,581133496,ETH-USD,3893.66,0.00209564,2024-12-12 03:21:25.671051+00:00,SELL,,,,,,
123,581133341,ETH-USD,3891.66,1.6404,2024-12-12 03:21:10.930049+00:00,BUY,,,,,,
124,581133117,ETH-USD,3888.92,0.4,2024-12-12 03:20:55.751185+00:00,SELL,,,,,,
125,581132795,ETH-USD,3887.29,0.00176969,2024-12-12 03:20:40.353368+00:00,SELL,,,,,,
126,581132644,ETH-USD,3885.4,0.02127045,2024-12-12 03:20:25.839485+00:00,BUY,,,,,,
127,581132546,ETH-USD,3884.17,0.0081,2024-12-12 03:20:10.805771+00:00,SELL,,,,,,
128,581132432,ETH-USD,3879.91,1.00017699,2024-12-12 03:19:55.784768+00:00,BUY,,,,,,
129,581132313,ETH-USD,3879.11,0.001,2024-12-12 03:19:40.176460+00:00,BUY,,,,,,
130,581132226,ETH-USD,3881.47,0.01419942,2024-12-12 03:19:25.963991+00:00,SELL,,,,,,
131,581132109,ETH-USD,3881.35,1.28821166,2024-12-12 03:19:10.686170+00:00,SELL,,,,,,
132,581131990,ETH-USD,3884.03,0.00964821,2024-12-12 03:18:55.756594+00:00,SELL,,,,,,
133,581131878,ETH-USD,3880.88,0.0008986,2024-12-12 03:18:40.381059+00:00,BUY,,,,,,
134,581131745,ETH-USD,3882.39,0.17183768,2024-12-12 03:18:25.953466+00:00,BUY,,,,,,
135,581131585,ETH-USD,3879.63,0.01,2024-12-12 03:18:09.821914+00:00,SELL,,,,,,
136,581131482,ETH-USD,3880.47,0.02129748,2024-12-12 03:17:55.581732+00:00,BUY,,,,,,
137,581131362,ETH-USD,3879.04,0.0194591,2024-12-12 03:17:40.687926+00:00,SELL,,,,,,
138,581131164,ETH-USD,3875.82,0.02256459,2024-12-12 03:17:25.980973+00:00,BUY,,,,,,
139,581131043,ETH-USD,3880.99,0.25047192,2024-12-12 03:17:10.574741+00:00,BUY,,,,,,
140,581130947,ETH-USD,3880.23,0.05811469,2024-12-12 03:16:55.358384+00:00,BUY,,,,,,
141,581130788,ETH-USD,3878.82,0.00203184,2024-12-12 03:16:39.912678+00:00,SELL,,,,,,
142,581130637,ETH-USD,3882.73,0.00017832,2024-12-12 03:16:25.887931+00:00,SELL,,,,,,
143,581130512,ETH-USD,3885.98,0.18191558,2024-12-12 03:16:10.522709+00:00,BUY,,,,,,
144,581130344,ETH-USD,3884.99,1.57514887,2024-12-12 03:15:55.960985+00:00,BUY,,,,,,
145,581130158,ETH-USD,3880.62,0.0009453,2024-12-12 03:15:40.423858+00:00,BUY,,,,,,
146,581130007,ETH-USD,3881.44,0.00229666,2024-12-12 03:15:25.899423+00:00,SELL,,,,,,
147,581129899,ETH-USD,3883.33,0.00182549,2024-12-12 03:15:10.921001+00:00,BUY,,,,,,
148,581129747,ETH-USD,3882.91,0.64378732,2024-12-12 03:14:55.248999+00:00,BUY,,,,,,
149,581129660,ETH-USD,3882.22,0.012,2024-12-12 03:14:40.824254+00:00,SELL,,,,,,
150,581129493,ETH-USD,3884.77,0.11933654,2024-12-12 03:14:25.755097+00:00,SELL,,,,,,
151,581129302,ETH-USD,3884.84,0.00000257,2024-12-12 03:14:10.886021+00:00,SELL,,,,,,
152,581129005,ETH-USD,3878.16,0.02255097,2024-12-12 03:13:55.962955+00:00,BUY,,,,,,
153,581128898,ETH-USD,3876.72,0.00000982,2024-12-12 03:13:40.041768+00:00,SELL,,,,,,
154,581128777,ETH-USD,3878.54,0.02980976,2024-12-12 03:13:25.362000+00:00,BUY,,,,,,
155,581128716,ETH-USD,3880.0,0.17229006,2024-12-12 03:13:10.920954+00:00,BUY,,,,,,
156,581128617,ETH-USD,3882.12,0.00045367,2024-12-12 03:12:55.691639+00:00,BUY,,,,,,
157,581128495,ETH-USD,3881.31,0.02550896,2024-12-12 03:12:40.686210+00:00,SELL,,,,,,
158,581128397,ETH-USD,3883.22,0.00012884,2024-12-12 03:12:25.226348+00:00,SELL,,,,,,
159,581128227,ETH-USD,3881.19,0.00016747,2024-12-12 03:12:10.919242+00:00,BUY,,,,,,
160,581128147,ETH-USD,3883.37,0.01548828,2024-12-12 03:11:55.772111+00:00,SELL,,,,,,
161,581127978,ETH-USD,3878.15,0.00000134,2024-12-12 03:11:40.369734+00:00,SELL,,,,,,
162,581127835,ETH-USD,3878.85,0.01,2024-12-12 03:11:25.523433+00:00,BUY,,,,,,
163,581127671,ETH-USD,3883.31,1.63644843,2024-12-12 03:11:10.787352+00:00,BUY,,,,,,
164,581127500,ETH-USD,3882.52,0.00255016,2024-12-12 03:10:55.706725+00:00,SELL,,,,,,
165,581127446,ETH-USD,3883.03,0.00322299,2024-12-12 03:10:40.998289+00:00,SELL,,,,,,
166,581127293,ETH-USD,3882.6,0.00229886,2024-12-12 03:10:25.845045+00:00,SELL,,,,,,
167,581127125,ETH-USD,3881.52,0.00132506,2024-12-12 03:10:10.794895+00:00,BUY,,,,,,
168,581126941,ETH-USD,3878.8,0.02043112,2024-12-12 03:09:55.682464+00:00,SELL,,,,,,
169,581126797,ETH-USD,3875.2,0.04841948,2024-12-12 03:09:40.871590+00:00,SELL,,,,,,
170,581126753,ETH-USD,3875.3,0.00000328,2024-12-12 03:09:25.852181+00:00,SELL,,,,,,
171,581126646,ETH-USD,3875.18,0.01188455,2024-12-12 03:09:10.487666+00:00,SELL,,,,,,
172,581126469,ETH-USD,3874.3,0.00526994,2024-12-12 03:08:55.380422+00:00,SELL,,,,,,
173,581126318,ETH-USD,3872.41,0.07116502,2024-12-12 03:08:40.967237+00:00,SELL,,,,,,
174,581126221,ETH-USD,3873.79,0.00036265,2024-12-12 03:08:25.776338+00:00,SELL,,,,,,
175,581126046,ETH-USD,3870.73,0.00066151,2024-12-12 03:08:10.764955+00:00,BUY,,,,,,
176,581125952,ETH-USD,3871.05,0.00049541,2024-12-12 03:07:55.986462+00:00,BUY,,,,,,
177,581125777,ETH-USD,3870.54,0.29973,2024-12-12 03:07:40.911426+00:00,SELL,,,,,,
178,581125615,ETH-USD,3868.62,0.01,2024-12-12 03:07:25.990394+00:00,BUY,,,,,,
179,581125418,ETH-USD,3864.43,0.00001369,2024-12-12 03:07:10.989514+00:00,SELL,,,,,,
180,581125215,ETH-USD,3862.35,0.00000915,2024-12-12 03:06:55.967525+00:00,SELL,,,,,,
181,581125089,ETH-USD,3866.54,0.02362,2024-12-12 03:06:40.999400+00:00,SELL,,,,,,
182,581124777,ETH-USD,3863.77,0.02364803,2024-12-12 03:06:25.883254+00:00,SELL,,,,,,
183,581124594,ETH-USD,3859.67,0.01,2024-12-12 03:06:10.308849+00:00,BUY,,,,,,
184,581124438,ETH-USD,3856.58,0.00120061,2024-12-12 03:05:55.830462+00:00,BUY,,,,,,
185,581124336,ETH-USD,3854.11,0.01,2024-12-12 03:05:40.919417+00:00,BUY,,,,,,
186,581124100,ETH-USD,3855.5,1.57898684,2024-12-12 03:05:25.985509+00:00,SELL,,,,,,
187,581123847,ETH-USD,3860.01,0.00011658,2024-12-12 03:05:10.303188+00:00,BUY,,,,,,
188,581123647,ETH-USD,3862.61,0.01078708,2024-12-12 03:04:55.832703+00:00,SELL,,,,,,
189,581123507,ETH-USD,3862.12,0.0272,2024-12-12 03:04:40.875924+00:00,SELL,,,,,,
190,581123361,ETH-USD,3859.32,0.44800001,2024-12-12 03:04:25.837757+00:00,BUY,,,,,,
191,581123010,ETH-USD,3860.38,0.49509786,2024-12-12 03:04:10.351783+00:00,SELL,,,,,,
192,581122780,ETH-USD,3860.22,0.00006732,2024-12-12 03:03:55.946710+00:00,SELL,,,,,,
193,581122511,ETH-USD,3869.67,0.10886402,2024-12-12 03:03:40.897249+00:00,BUY,,,,,,
194,581122414,ETH-USD,3872.77,0.01457348,2024-12-12 03:03:25.225454+00:00,BUY,,,,,,
195,581122241,ETH-USD,3868.58,0.001,2024-12-12 03:03:10.864940+00:00,BUY,,,,,,
196,581122014,ETH-USD,3873.34,1.29087557,2024-12-12 03:02:55.917598+00:00,SELL,,,,,,
197,581121804,ETH-USD,3874.04,0.02284,2024-12-12 03:02:40.514723+00:00,SELL,,,,,,
198,581121690,ETH-USD,3869.74,0.01515174,2024-12-12 03:02:25.720010+00:00,BUY,,,,,,
199,581121585,ETH-USD,3872.49,0.01498163,2024-12-12 03:02:10.840953+00:00,BUY,,,,,,
200,581121462,ETH-USD,3876.16,0.02155889,2024-12-12 03:01:55.991184+00:00,BUY,,,,,,
201,581121225,ETH-USD,3868.82,0.0239954,2024-12-12 03:01:40.996259+00:00,SELL,,,,,,
202,581121096,ETH-USD,3868.79,0.00043896,2024-12-12 03:01:25.177377+00:00,BUY,,,,,,
203,581120996,ETH-USD,3869.39,0.12627589,2024-12-12 03:01:10.625001+00:00,SELL,,,,,,
204,581120845,ETH-USD,3871.32,0.00207214,2024-12-12 03:00:55.927458+00:00,SELL,,,,,,
205,581120690,ETH-USD,3870.77,0.01,2024-12-12 03:00:40.987818+00:00,SELL,,,,,,
206,581120427,ETH-USD,3873.05,0.02396261,2024-12-12 03:00:25.953943+00:00,BUY,,,,,,
207,581120171,ETH-USD,3876.94,0.00902346,2024-12-12 03:00:10.720148+00:00,BUY,,,,,,
208,581120000,ETH-USD,3883.02,0.01,2024-12-12 02:59:55.906833+00:00,BUY,,,,,,
209,581119801,ETH-USD,3882.39,0.001,2024-12-12 02:59:40.987706+00:00,BUY,,,,,,
210,581119592,ETH-USD,3882.62,0.10096544,2024-12-12 02:59:25.831084+00:00,SELL,,,,,,
211,581119275,ETH-USD,3882.88,0.02390194,2024-12-12 02:59:10.759995+00:00,BUY,,,,,,
212,581119023,ETH-USD,3885.82,0.50120794,2024-12-12 02:58:55.940313+00:00,BUY,,,,,,
213,581118614,ETH-USD,3882.14,0.001,2024-12-12 02:58:40.905201+00:00,SELL,,,,,,
214,581118325,ETH-USD,3875.26,0.60760001,2024-12-12 02:58:25.260800+00:00,SELL,,,,,,
215,581118011,ETH-USD,3876.0,0.6,2024-12-12 02:58:10.969914+00:00,SELL,,,,,,
216,581117510,ETH-USD,3871.23,1.31,2024-12-12 02:57:55.977862+00:00,BUY,,,,,,
217,581117319,ETH-USD,3867.44,0.00038773,2024-12-12 02:57:40.557805+00:00,BUY,,,,,,
218,581117184,ETH-USD,3869.85,0.01,2024-12-12 02:57:25.185684+00:00,SELL,,,,,,
219,581116980,ETH-USD,3870.81,0.00463688,2024-12-12 02:57:10.847781+00:00,SELL,,,,,,
220,581116700,ETH-USD,3871.53,0.00821,2024-12-12 02:56:55.995337+00:00,SELL,,,,,,
221,581116110,ETH-USD,3862.47,0.00594311,2024-12-12 02:56:40.888736+00:00,SELL,,,,,,
222,581115805,ETH-USD,3856.96,0.01000584,2024-12-12 02:56:25.941229+00:00,SELL,,,,,,
223,581115485,ETH-USD,3853.92,0.00084998,2024-12-12 02:56:10.860505+00:00,BUY,,,,,,
224,581115286,ETH-USD,3854.28,0.00652372,2024-12-12 02:55:55.957097+00:00,BUY,,,,,,
225,581115006,ETH-USD,3847.26,0.00009097,2024-12-12 02:55:40.502502+00:00,BUY,,,,,,
226,581114910,ETH-USD,3846.74,0.64987224,2024-12-12 02:55:25.945361+00:00,BUY,,,,,,
227,581114745,ETH-USD,3844.32,0.01292425,2024-12-12 02:55:10.613667+00:00,BUY,,,,,,
228,581114588,ETH-USD,3840.76,4.05739237,2024-12-12 02:54:55.999719+00:00,BUY,,,,,,
229,581114475,ETH-USD,3837.18,0.00008691,2024-12-12 02:54:40.964758+00:00,SELL,,,,,,
230,581114379,ETH-USD,3835.78,0.02076239,2024-12-12 02:54:25.329172+00:00,SELL,,,,,,
231,581114265,ETH-USD,3832.24,0.02017119,2024-12-12 02:54:10.853865+00:00,SELL,,,,,,
232,581114175,ETH-USD,3831.93,0.02332569,2024-12-12 02:53:55.913144+00:00,BUY,,,,,,
233,581114055,ETH-USD,3830.79,0.49168001,2024-12-12 02:53:40.848188+00:00,BUY,,,,,,
234,581114007,ETH-USD,3830.01,0.00017513,2024-12-12 02:53:25.887762+00:00,SELL,,,,,,
235,581113944,ETH-USD,3830.58,0.0100676,2024-12-12 02:53:10.706709+00:00,BUY,,,,,,
236,581113865,ETH-USD,3829.83,0.00139403,2024-12-12 02:52:55.299035+00:00,SELL,,,,,,
237,581113817,ETH-USD,3830.38,0.00949972,2024-12-12 02:52:40.767753+00:00,BUY,,,,,,
238,581113711,ETH-USD,3831.66,0.00043593,2024-12-12 02:52:25.236863+00:00,BUY,,,,,,
239,581113659,ETH-USD,3830.82,0.00607435,2024-12-12 02:52:10.068342+00:00,SELL,,,,,,
240,581113586,ETH-USD,3831.67,0.00126729,2024-12-12 02:51:55.579327+00:00,SELL,,,,,,
241,581113527,ETH-USD,3834.04,0.001,2024-12-12 02:51:40.215917+00:00,BUY,,,,,,
242,581113463,ETH-USD,3834.82,0.00030213,2024-12-12 02:51:25.306269+00:00,SELL,,,,,,
243,581113362,ETH-USD,3835.91,0.00042917,2024-12-12 02:51:10.868085+00:00,BUY,,,,,,
244,581113248,ETH-USD,3834.17,0.00008691,2024-12-12 02:50:55.430818+00:00,SELL,,,,,,
245,581113133,ETH-USD,3831.97,0.00169036,2024-12-12 02:50:40.814264+00:00,BUY,,,,,,
246,581113027,ETH-USD,3829.29,0.0051726,2024-12-12 02:50:25.581146+00:00,SELL,,,,,,
247,581112957,ETH-USD,3827.75,0.00355552,2024-12-12 02:50:10.893972+00:00,BUY,,,,,,
248,581112853,ETH-USD,3827.94,0.01022265,2024-12-12 02:49:55.898437+00:00,BUY,,,,,,
249,581112779,ETH-USD,3826.9,0.01020049,2024-12-12 02:49:40.273616+00:00,SELL,,,,,,
250,581112697,ETH-USD,3824.17,0.0123,2024-12-12 02:49:25.063303+00:00,SELL,,,,,,
251,581112617,ETH-USD,3824.15,0.01242479,2024-12-12 02:49:10.370091+00:00,SELL,,,,,,
252,581112539,ETH-USD,3827.17,0.00915182,2024-12-12 02:48:54.264085+00:00,SELL,,,,,,
253,581112473,ETH-USD,3828.24,0.06194405,2024-12-12 02:48:40.215613+00:00,SELL,,,,,,
254,581112426,ETH-USD,3828.54,0.57927203,2024-12-12 02:48:24.630923+00:00,BUY,,,,,,
255,581112368,ETH-USD,3829.79,0.01881632,2024-12-12 02:48:10.874492+00:00,BUY,,,,,,
256,581112312,ETH-USD,3831.25,0.12914652,2024-12-12 02:47:55.702131+00:00,SELL,,,,,,
257,581112233,ETH-USD,3831.8,0.05168692,2024-12-12 02:47:40.799235+00:00,SELL,,,,,,
258,581112112,ETH-USD,3834.46,0.6,2024-12-12 02:47:25.861595+00:00,BUY,,,,,,
