,trade_id,product_id,price,size,time,side,exchange,bid,ask
8930,590190777,ETH-USD,3474.75,0.01,2025-01-02 16:31:38.366613+00:00,SELL,,,
8931,590190731,ETH-USD,3475.01,0.01982094,2025-01-02 16:31:21.513889+00:00,SELL,,,
8932,590190687,ETH-USD,3475.44,1.43866986,2025-01-02 16:31:06.983716+00:00,SELL,,,
8933,590190617,ETH-USD,3478.07,0.00233628,2025-01-02 16:30:51.714350+00:00,BUY,,,
8934,386688301,ETH-USD,3479.7,0.0544,2025-01-02 16:30:35.939000+00:00,BUY,,,
8935,590190482,ETH-USD,3478.16,0.01,2025-01-02 16:30:20.878185+00:00,BUY,,,
8936,590190402,ETH-USD,3476.88,1.26402868,2025-01-02 16:30:05.786825+00:00,SELL,,,
8937,590190334,ETH-USD,3476.52,0.00033272,2025-01-02 16:29:50.947989+00:00,SELL,,,
8938,590190294,ETH-USD,3477.08,0.00055484,2025-01-02 16:29:34.990938+00:00,SELL,,,
8939,590190255,ETH-USD,3477.1,0.00051739,2025-01-02 16:29:19.348846+00:00,SELL,,,
8940,590190218,ETH-USD,3477.8,0.00080513,2025-01-02 16:29:04.966807+00:00,SELL,,,
8941,590190177,ETH-USD,3478.75,0.00001617,2025-01-02 16:28:49.874254+00:00,SELL,,,
8942,590190138,ETH-USD,3479.16,1.43712929,2025-01-02 16:28:34.685587+00:00,SELL,,,
8943,590190096,ETH-USD,3478.37,0.0008165,2025-01-02 16:28:18.643404+00:00,BUY,,,
8944,590190043,ETH-USD,3478.39,0.001,2025-01-02 16:28:03.009367+00:00,SELL,,,
8945,590189924,ETH-USD,3478.3,0.00660972,2025-01-02 16:27:48.087548+00:00,SELL,,,
8946,590189879,ETH-USD,3479.89,0.001,2025-01-02 16:27:33.384679+00:00,BUY,,,
8947,590189842,ETH-USD,3479.39,0.00068948,2025-01-02 16:27:18.914866+00:00,SELL,,,
8948,590189745,ETH-USD,3479.77,0.0013344,2025-01-02 16:27:03.723375+00:00,SELL,,,
8949,590189674,ETH-USD,3476.73,0.0004674,2025-01-02 16:26:48.920164+00:00,BUY,,,
8950,590189602,ETH-USD,3476.92,0.01,2025-01-02 16:26:33.488997+00:00,SELL,,,
8951,590189533,ETH-USD,3474.17,0.00028779,2025-01-02 16:26:18.880702+00:00,BUY,,,
8952,2025-01-02T16:26:02.942Z-ETH/USD-3477.349-0.05,ETH-USD,3477.349,0.05,2025-01-02 16:26:02.942000+00:00,UNKNOWN_ORDER_SIDE,,,
8953,590189391,ETH-USD,3472.45,0.01,2025-01-02 16:25:47.684494+00:00,SELL,,,
8954,590189350,ETH-USD,3471.92,0.00167445,2025-01-02 16:25:32.702951+00:00,SELL,,,
8955,590189284,ETH-USD,3473.63,0.001,2025-01-02 16:25:17.934170+00:00,BUY,,,
8956,590189218,ETH-USD,3473.99,0.055512,2025-01-02 16:25:02.380503+00:00,BUY,,,
8957,590189149,ETH-USD,3473.25,0.0007011,2025-01-02 16:24:47.918157+00:00,BUY,,,
8958,590189092,ETH-USD,3474.75,0.0085572,2025-01-02 16:24:32.700578+00:00,BUY,,,
8959,590188929,ETH-USD,3474.57,0.00046629,2025-01-02 16:24:17.906641+00:00,BUY,,,
8960,590188819,ETH-USD,3470.78,0.92667544,2025-01-02 16:24:01.659562+00:00,BUY,,,
8961,590188762,ETH-USD,3469.5,0.0011726,2025-01-02 16:23:46.323580+00:00,SELL,,,
8962,590188703,ETH-USD,3468.85,0.00316208,2025-01-02 16:23:31.882024+00:00,BUY,,,
8963,590188651,ETH-USD,3468.1,0.01,2025-01-02 16:23:16.057914+00:00,SELL,,,
8964,590188605,ETH-USD,3466.86,0.0031639,2025-01-02 16:23:00.609923+00:00,BUY,,,
8965,590188545,ETH-USD,3469.52,0.00094075,2025-01-02 16:22:45.676458+00:00,SELL,,,
8966,590188492,ETH-USD,3468.49,0.01369852,2025-01-02 16:22:30.726406+00:00,SELL,,,
8967,590188445,ETH-USD,3469.5,0.01,2025-01-02 16:22:15.383299+00:00,SELL,,,
