,trade_id,product_id,price,size,time,side,bid,ask,exchange
5011,596022386,ETH-USD,3286.66,0.01514104,2025-01-19 06:39:38.729197+00:00,SELL,,,
5012,596022321,ETH-USD,3285.87,0.47193712,2025-01-19 06:39:23.235528+00:00,BUY,,,
5013,596022257,ETH-USD,3285.4,0.0021571,2025-01-19 06:39:08.574071+00:00,BUY,,,
5014,596022221,ETH-USD,3285.18,0.00398,2025-01-19 06:38:53.536267+00:00,SELL,,,
5015,596022150,ETH-USD,3287.35,0.00271232,2025-01-19 06:38:38.577161+00:00,SELL,,,
5016,596022087,ETH-USD,3288.81,0.15,2025-01-19 06:38:23.793178+00:00,SELL,,,
5017,596022042,ETH-USD,3288.89,0.00150446,2025-01-19 06:38:08.251559+00:00,SELL,,,
5018,596021962,ETH-USD,3289.39,0.001,2025-01-19 06:37:53.162220+00:00,BUY,,,
5019,596021903,ETH-USD,3288.9,0.91207034,2025-01-19 06:37:36.325362+00:00,BUY,,,
5020,596021853,ETH-USD,3288.34,0.01444894,2025-01-19 06:37:21.855499+00:00,SELL,,,
5021,596021779,ETH-USD,3288.57,0.08877073,2025-01-19 06:37:06.426530+00:00,BUY,,,
5022,596021745,ETH-USD,3288.02,0.02728604,2025-01-19 06:36:50.132466+00:00,BUY,,,
5023,596021710,ETH-USD,3288.44,0.62776001,2025-01-19 06:36:34.532149+00:00,SELL,,,
5024,390969465,ETH-USD,3288.5,0.1396,2025-01-19 06:36:19.645000+00:00,BUY,,,
5025,596021587,ETH-USD,3285.22,0.02901928,2025-01-19 06:36:04.764336+00:00,SELL,,,
5026,596021540,ETH-USD,3283.75,0.00627843,2025-01-19 06:35:48.938418+00:00,SELL,,,
5027,596021483,ETH-USD,3282.84,0.00301552,2025-01-19 06:35:33.780546+00:00,SELL,,,
5028,596021446,ETH-USD,3283.3,0.00016534,2025-01-19 06:35:18.955759+00:00,SELL,,,
5029,596021381,ETH-USD,3285.27,0.00110267,2025-01-19 06:35:03.366356+00:00,BUY,,,
5030,596021313,ETH-USD,3286.58,0.00531955,2025-01-19 06:34:48.576573+00:00,BUY,,,
5031,596021223,ETH-USD,3287.03,0.00295428,2025-01-19 06:34:33.729627+00:00,SELL,,,
5032,596021186,ETH-USD,3286.87,0.00685224,2025-01-19 06:34:18.824138+00:00,SELL,,,
5033,596021106,ETH-USD,3286.39,0.00486028,2025-01-19 06:34:03.676356+00:00,SELL,,,
5034,596021031,ETH-USD,3286.73,0.03042359,2025-01-19 06:33:48.629627+00:00,SELL,,,
5035,596020960,ETH-USD,3287.27,0.00004867,2025-01-19 06:33:33.789239+00:00,BUY,,,
5036,596020887,ETH-USD,3289.1,0.00132038,2025-01-19 06:33:18.569893+00:00,SELL,,,
5037,596020815,ETH-USD,3287.33,0.001,2025-01-19 06:33:03.753351+00:00,BUY,,,
5038,596020769,ETH-USD,3286.95,0.00008518,2025-01-19 06:32:48.831905+00:00,BUY,,,
5039,596020731,ETH-USD,3288.33,0.05565,2025-01-19 06:32:33.718061+00:00,SELL,,,
5040,596020664,ETH-USD,3289.3,0.00030364,2025-01-19 06:32:17.333194+00:00,BUY,,,
5041,596020583,ETH-USD,3289.28,0.23159851,2025-01-19 06:32:02.928365+00:00,BUY,,,
5042,596020506,ETH-USD,3288.81,0.35708142,2025-01-19 06:31:47.525744+00:00,SELL,,,
5043,596020459,ETH-USD,3288.27,0.08904,2025-01-19 06:31:32.968144+00:00,SELL,,,
5044,596020399,ETH-USD,3287.62,1.5208557,2025-01-19 06:31:17.427142+00:00,BUY,,,
5045,596020313,ETH-USD,3289.2,0.00138427,2025-01-19 06:31:02.942625+00:00,BUY,,,
5046,596020217,ETH-USD,3289.56,0.00472357,2025-01-19 06:30:47.072169+00:00,SELL,,,
5047,596020147,ETH-USD,3289.64,0.13534384,2025-01-19 06:30:32.372661+00:00,SELL,,,
5048,596020091,ETH-USD,3290.07,0.00107315,2025-01-19 06:30:17.478673+00:00,BUY,,,
5049,596019993,ETH-USD,3293.15,0.04369946,2025-01-19 06:30:02.756563+00:00,BUY,,,
5050,596019926,ETH-USD,3294.08,0.01541017,2025-01-19 06:29:47.597150+00:00,SELL,,,
5051,596019860,ETH-USD,3293.46,0.00351448,2025-01-19 06:29:32.451143+00:00,SELL,,,
5052,596019792,ETH-USD,3292.42,0.0590261,2025-01-19 06:29:17.731586+00:00,SELL,,,
5053,596019725,ETH-USD,3293.46,0.02143054,2025-01-19 06:29:02.170676+00:00,SELL,,,
5054,596019665,ETH-USD,3291.49,0.07379487,2025-01-19 06:28:47.317223+00:00,SELL,,,
5055,596019623,ETH-USD,3291.54,0.00300663,2025-01-19 06:28:32.985970+00:00,SELL,,,
5056,596019563,ETH-USD,3292.28,0.00529855,2025-01-19 06:28:17.537543+00:00,SELL,,,
5057,596019448,ETH-USD,3292.95,0.00556575,2025-01-19 06:28:02.951426+00:00,SELL,,,
5058,596019394,ETH-USD,3292.51,0.00159103,2025-01-19 06:27:47.524965+00:00,SELL,,,
5059,596019348,ETH-USD,3291.85,0.07189692,2025-01-19 06:27:32.704791+00:00,SELL,,,
5060,596019283,ETH-USD,3291.23,0.00033973,2025-01-19 06:27:17.575159+00:00,BUY,,,
5061,596019228,ETH-USD,3291.08,0.00300727,2025-01-19 06:27:02.494898+00:00,SELL,,,
5062,596019161,ETH-USD,3291.48,0.00351551,2025-01-19 06:26:47.794233+00:00,SELL,,,
5063,596019104,ETH-USD,3291.71,0.02077,2025-01-19 06:26:31.399381+00:00,SELL,,,
5064,596019064,ETH-USD,3291.97,0.00494781,2025-01-19 06:26:16.970254+00:00,SELL,,,
5065,596018932,ETH-USD,3290.9,0.00120625,2025-01-19 06:26:01.820531+00:00,SELL,,,
5066,596018863,ETH-USD,3291.54,0.00133176,2025-01-19 06:25:46.479122+00:00,SELL,,,
5067,596018800,ETH-USD,3290.83,0.00176661,2025-01-19 06:25:30.896949+00:00,SELL,,,
5068,596018736,ETH-USD,3289.21,0.00080015,2025-01-19 06:25:15.724792+00:00,BUY,,,
5069,596018646,ETH-USD,3289.99,0.00156648,2025-01-19 06:25:00.459822+00:00,SELL,,,
5070,596018596,ETH-USD,3289.58,0.01504934,2025-01-19 06:24:45.301020+00:00,BUY,,,
5071,596018544,ETH-USD,3290.16,0.00004862,2025-01-19 06:24:30.287437+00:00,BUY,,,
5072,596018485,ETH-USD,3288.99,0.06140561,2025-01-19 06:24:13.923332+00:00,BUY,,,
5073,596018424,ETH-USD,3288.39,0.00008268,2025-01-19 06:23:58.799815+00:00,SELL,,,
5074,596018366,ETH-USD,3288.42,0.00419554,2025-01-19 06:23:43.368281+00:00,SELL,,,
5075,596018301,ETH-USD,3288.35,0.00020252,2025-01-19 06:23:28.398449+00:00,BUY,,,
5076,596018233,ETH-USD,3289.5,0.00008267,2025-01-19 06:23:13.418054+00:00,SELL,,,
5077,596018174,ETH-USD,3289.02,0.00168492,2025-01-19 06:22:56.445528+00:00,SELL,,,
5078,596018113,ETH-USD,3289.22,0.00036772,2025-01-19 06:22:41.287715+00:00,SELL,,,
5079,596018078,ETH-USD,3288.22,0.00271494,2025-01-19 06:22:26.979907+00:00,SELL,,,
5080,596018016,ETH-USD,3285.62,0.00259312,2025-01-19 06:22:11.501323+00:00,SELL,,,
5081,596017931,ETH-USD,3285.76,1.23102184,2025-01-19 06:21:55.441133+00:00,BUY,,,
5082,596017842,ETH-USD,3289.25,0.00051259,2025-01-19 06:21:40.704226+00:00,BUY,,,
5083,596017794,ETH-USD,3289.69,0.02897754,2025-01-19 06:21:25.899440+00:00,SELL,,,
5084,390963651,ETH-USD,3290.7,0.0231,2025-01-19 06:21:10.665000+00:00,BUY,,,
5085,596017676,ETH-USD,3289.49,0.02898304,2025-01-19 06:20:55.985911+00:00,SELL,,,
5086,596017625,ETH-USD,3288.24,0.05158723,2025-01-19 06:20:40.934636+00:00,BUY,,,
5087,596017568,ETH-USD,3288.6,0.02008361,2025-01-19 06:20:23.953053+00:00,SELL,,,
5088,596017501,ETH-USD,3287.83,0.00029508,2025-01-19 06:20:08.850008+00:00,SELL,,,
5089,596017449,ETH-USD,3287.4,0.00389835,2025-01-19 06:19:53.820547+00:00,SELL,,,
5090,596017376,ETH-USD,3288.96,0.14470927,2025-01-19 06:19:37.805030+00:00,SELL,,,
5091,596017323,ETH-USD,3290.24,0.09617,2025-01-19 06:19:22.948032+00:00,BUY,,,
5092,596017256,ETH-USD,3288.23,0.24565319,2025-01-19 06:19:07.950879+00:00,BUY,,,
5093,596017176,ETH-USD,3289.54,0.0017,2025-01-19 06:18:52.954636+00:00,BUY,,,
5094,596017096,ETH-USD,3288.64,0.00030408,2025-01-19 06:18:37.997317+00:00,BUY,,,
5095,596017040,ETH-USD,3289.91,0.05674581,2025-01-19 06:18:21.888649+00:00,SELL,,,
5096,596016982,ETH-USD,3291.75,0.001,2025-01-19 06:18:06.757138+00:00,BUY,,,
5097,596016942,ETH-USD,3292.36,0.00520665,2025-01-19 06:17:51.898495+00:00,BUY,,,
5098,596016888,ETH-USD,3293.56,0.00054262,2025-01-19 06:17:36.830865+00:00,SELL,,,
5099,596016826,ETH-USD,3293.15,0.0043,2025-01-19 06:17:21.936700+00:00,BUY,,,
5100,596016768,ETH-USD,3291.61,0.00239213,2025-01-19 06:17:06.776004+00:00,BUY,,,
5101,596016694,ETH-USD,3292.5,0.00008268,2025-01-19 06:16:51.252695+00:00,SELL,,,
5102,596016636,ETH-USD,3293.01,0.01489927,2025-01-19 06:16:35.718165+00:00,SELL,,,
5103,596016558,ETH-USD,3294.22,0.01379953,2025-01-19 06:16:20.916172+00:00,BUY,,,
5104,596016504,ETH-USD,3293.59,0.57391231,2025-01-19 06:16:05.636768+00:00,BUY,,,
5105,596016453,ETH-USD,3293.5,0.00005161,2025-01-19 06:15:50.804396+00:00,BUY,,,
5106,596016374,ETH-USD,3293.39,0.00540926,2025-01-19 06:15:35.743653+00:00,SELL,,,
5107,596016299,ETH-USD,3294.36,0.03324326,2025-01-19 06:15:20.762375+00:00,SELL,,,
5108,596016235,ETH-USD,3294.35,0.012,2025-01-19 06:15:05.640559+00:00,SELL,,,
5109,596016182,ETH-USD,3294.19,0.0079,2025-01-19 06:14:50.774305+00:00,BUY,,,
5110,596016104,ETH-USD,3295.88,0.2580059,2025-01-19 06:14:35.744846+00:00,BUY,,,
5111,596016053,ETH-USD,3293.72,0.00057289,2025-01-19 06:14:20.829542+00:00,BUY,,,
5112,596015961,ETH-USD,3295.68,0.004319,2025-01-19 06:14:05.398290+00:00,SELL,,,
5113,596015902,ETH-USD,3296.42,0.0005999,2025-01-19 06:13:50.523738+00:00,SELL,,,
5114,596015860,ETH-USD,3295.32,0.0011881,2025-01-19 06:13:35.900712+00:00,SELL,,,
5115,596015808,ETH-USD,3296.2,0.14509797,2025-01-19 06:13:20.995420+00:00,SELL,,,
5116,596015735,ETH-USD,3295.26,0.09028134,2025-01-19 06:13:05.539889+00:00,BUY,,,
5117,596015670,ETH-USD,3295.91,0.00002427,2025-01-19 06:12:50.705520+00:00,BUY,,,
5118,596015584,ETH-USD,3297.14,0.03067964,2025-01-19 06:12:35.030532+00:00,BUY,,,
5119,596015509,ETH-USD,3296.37,0.00548214,2025-01-19 06:12:20.627958+00:00,BUY,,,
5120,596015460,ETH-USD,3296.94,0.00017603,2025-01-19 06:12:05.611268+00:00,BUY,,,
5121,596015350,ETH-USD,3295.13,0.00406089,2025-01-19 06:11:50.331326+00:00,SELL,,,
5122,596015273,ETH-USD,3293.45,0.0031133,2025-01-19 06:11:34.010532+00:00,SELL,,,
5123,596015194,ETH-USD,3293.49,0.00034614,2025-01-19 06:11:19.550293+00:00,SELL,,,
5124,596015139,ETH-USD,3294.53,0.00044224,2025-01-19 06:11:04.895352+00:00,SELL,,,
5125,596015103,ETH-USD,3292.09,0.00039707,2025-01-19 06:10:49.953563+00:00,SELL,,,
5126,596015028,ETH-USD,3293.48,0.00015178,2025-01-19 06:10:34.217839+00:00,SELL,,,
5127,596014962,ETH-USD,3294.19,0.00004857,2025-01-19 06:10:18.657202+00:00,BUY,,,
5128,596014878,ETH-USD,3295.01,0.0000182,2025-01-19 06:10:03.831946+00:00,BUY,,,
5129,596014813,ETH-USD,3295.18,0.00821235,2025-01-19 06:09:48.482863+00:00,BUY,,,
5130,596014753,ETH-USD,3294.36,0.00356204,2025-01-19 06:09:33.329548+00:00,SELL,,,
5131,596014655,ETH-USD,3293.6,0.00945092,2025-01-19 06:09:17.708031+00:00,SELL,,,
5132,596014588,ETH-USD,3295.15,0.00007137,2025-01-19 06:09:02.781859+00:00,SELL,,,
5133,596014483,ETH-USD,3294.96,0.00263316,2025-01-19 06:08:47.645710+00:00,SELL,,,
5134,596014363,ETH-USD,3295.76,0.00494819,2025-01-19 06:08:32.764580+00:00,BUY,,,
5135,596014298,ETH-USD,3295.68,1.22942514,2025-01-19 06:08:17.665979+00:00,BUY,,,
5136,596014242,ETH-USD,3295.27,0.14758929,2025-01-19 06:08:02.922873+00:00,SELL,,,
5137,596014118,ETH-USD,3291.98,0.00089006,2025-01-19 06:07:47.961241+00:00,SELL,,,
5138,596014052,ETH-USD,3292.2,0.00341145,2025-01-19 06:07:31.849890+00:00,SELL,,,
5139,596013975,ETH-USD,3292.02,0.12897503,2025-01-19 06:07:16.908636+00:00,BUY,,,
5140,596013872,ETH-USD,3290.92,0.00074569,2025-01-19 06:07:01.849183+00:00,BUY,,,
5141,596013818,ETH-USD,3291.18,0.0012951,2025-01-19 06:06:46.818702+00:00,SELL,,,
5142,596013740,ETH-USD,3291.9,0.00111532,2025-01-19 06:06:31.964384+00:00,BUY,,,
5143,596013662,ETH-USD,3291.62,0.0315089,2025-01-19 06:06:16.909941+00:00,SELL,,,
5144,596013581,ETH-USD,3291.73,0.00324169,2025-01-19 06:06:01.858213+00:00,BUY,,,
5145,596013530,ETH-USD,3290.11,0.00004863,2025-01-19 06:05:46.777202+00:00,BUY,,,
5146,596013478,ETH-USD,3290.29,0.02898207,2025-01-19 06:05:31.951965+00:00,SELL,,,
5147,390958194,ETH-USD,3288.5,1.0838,2025-01-19 06:05:16.852000+00:00,BUY,,,
5148,596013325,ETH-USD,3288.97,0.001,2025-01-19 06:05:01.684771+00:00,SELL,,,
5149,596013286,ETH-USD,3288.17,0.06,2025-01-19 06:04:46.296017+00:00,SELL,,,
5150,596013230,ETH-USD,3288.11,0.00355975,2025-01-19 06:04:31.834267+00:00,SELL,,,
5151,596013151,ETH-USD,3287.74,0.29524615,2025-01-19 06:04:16.811704+00:00,SELL,,,
5152,596013043,ETH-USD,3290.15,0.00495509,2025-01-19 06:04:01.366825+00:00,SELL,,,
5153,596012939,ETH-USD,3291.54,0.29508089,2025-01-19 06:03:46.415429+00:00,BUY,,,
5154,596012868,ETH-USD,3291.89,0.08864561,2025-01-19 06:03:31.397683+00:00,SELL,,,
5155,596012809,ETH-USD,3293.03,0.0111,2025-01-19 06:03:16.049781+00:00,SELL,,,
5156,596012722,ETH-USD,3295.14,0.00252056,2025-01-19 06:03:01.993146+00:00,BUY,,,
5157,596012663,ETH-USD,3296.81,0.21825364,2025-01-19 06:02:46.894895+00:00,SELL,,,
5158,596012584,ETH-USD,3297.56,0.00006062,2025-01-19 06:02:31.993087+00:00,SELL,,,
5159,596012455,ETH-USD,3297.02,0.00039917,2025-01-19 06:02:16.885528+00:00,BUY,,,
5160,596012349,ETH-USD,3295.83,0.01272,2025-01-19 06:02:00.842492+00:00,SELL,,,
5161,2025-01-19T06:01:45.78Z-ETH/USD-3298.35-0.61,ETH-USD,3298.35,0.61,2025-01-19 06:01:45.780000+00:00,UNKNOWN_ORDER_SIDE,,,
5162,390957560,ETH-USD,3294.5,0.394,2025-01-19 06:01:30.416000+00:00,SELL,,,
5163,596012069,ETH-USD,3293.94,0.00000055,2025-01-19 06:01:15.977069+00:00,SELL,,,
5164,596011934,ETH-USD,3294.8,0.44104181,2025-01-19 06:01:00.826940+00:00,SELL,,,
5165,596011850,ETH-USD,3295.45,0.03995181,2025-01-19 06:00:45.701990+00:00,BUY,,,
5166,596011790,ETH-USD,3294.33,0.00051257,2025-01-19 06:00:30.993924+00:00,BUY,,,
5167,596011680,ETH-USD,3296.03,0.00008269,2025-01-19 06:00:15.594695+00:00,SELL,,,
5168,596011580,ETH-USD,3296.48,0.00859349,2025-01-19 06:00:00.720950+00:00,BUY,,,
5169,596011537,ETH-USD,3295.32,0.46302,2025-01-19 05:59:45.110741+00:00,SELL,,,
5170,596011490,ETH-USD,3295.43,0.00355543,2025-01-19 05:59:30.714475+00:00,SELL,,,
5171,596011442,ETH-USD,3293.97,0.04522407,2025-01-19 05:59:15.559079+00:00,BUY,,,
5172,596011395,ETH-USD,3294.88,0.0030051,2025-01-19 05:59:00.110115+00:00,SELL,,,
5173,596011342,ETH-USD,3293.29,0.00000607,2025-01-19 05:58:45.096807+00:00,SELL,,,
5174,596011265,ETH-USD,3294.61,0.001,2025-01-19 05:58:29.874193+00:00,SELL,,,
5175,596011221,ETH-USD,3293.6,0.00120472,2025-01-19 05:58:14.442787+00:00,SELL,,,
5176,596011154,ETH-USD,3293.47,0.0049295,2025-01-19 05:57:59.673378+00:00,BUY,,,
5177,596011083,ETH-USD,3295.59,0.00005158,2025-01-19 05:57:43.652476+00:00,BUY,,,
5178,596011008,ETH-USD,3294.71,0.00270703,2025-01-19 05:57:28.725178+00:00,SELL,,,
5179,596010948,ETH-USD,3294.92,0.00065497,2025-01-19 05:57:12.731142+00:00,SELL,,,
5180,596010856,ETH-USD,3297.1,0.01502399,2025-01-19 05:56:57.937687+00:00,SELL,,,
5181,596010753,ETH-USD,3295.06,0.00071446,2025-01-19 05:56:42.453159+00:00,BUY,,,
5182,596010699,ETH-USD,3294.74,0.01441904,2025-01-19 05:56:27.608019+00:00,SELL,,,
5183,596010570,ETH-USD,3297.07,0.03027512,2025-01-19 05:56:12.857431+00:00,BUY,,,
5184,596010493,ETH-USD,3293.63,0.00153794,2025-01-19 05:55:57.424415+00:00,BUY,,,
5185,596010462,ETH-USD,3292.85,0.13876387,2025-01-19 05:55:42.763573+00:00,BUY,,,
5186,2025-01-19T05:55:27.96Z-ETH/USD-3293.429-10,ETH-USD,3293.429,10,2025-01-19 05:55:27.960000+00:00,UNKNOWN_ORDER_SIDE,,,
5187,596010314,ETH-USD,3291.92,0.00017011,2025-01-19 05:55:12.996151+00:00,BUY,,,
5188,596010150,ETH-USD,3293.36,0.0007933,2025-01-19 05:54:57.894040+00:00,SELL,,,
5189,596010078,ETH-USD,3292.97,0.00000099,2025-01-19 05:54:42.466190+00:00,BUY,,,
5190,596009947,ETH-USD,3291.56,0.00281519,2025-01-19 05:54:27.764041+00:00,SELL,,,
5191,596009886,ETH-USD,3291.63,0.00125453,2025-01-19 05:54:12.550315+00:00,BUY,,,
5192,596009823,ETH-USD,3291.48,0.00030378,2025-01-19 05:53:57.791995+00:00,BUY,,,
5193,596009748,ETH-USD,3292.06,0.00032636,2025-01-19 05:53:42.708541+00:00,SELL,,,
5194,596009608,ETH-USD,3289.81,0.00040619,2025-01-19 05:53:27.807872+00:00,SELL,,,
5195,596009540,ETH-USD,3290.43,0.00102517,2025-01-19 05:53:12.541109+00:00,BUY,,,
5196,596009477,ETH-USD,3290.76,0.00015197,2025-01-19 05:52:57.397775+00:00,SELL,,,
5197,596009393,ETH-USD,3291.04,1.51265616,2025-01-19 05:52:42.916560+00:00,BUY,,,
5198,596009304,ETH-USD,3290.62,0.01215571,2025-01-19 05:52:27.990738+00:00,BUY,,,
5199,596009228,ETH-USD,3289.03,0.00001823,2025-01-19 05:52:12.783409+00:00,SELL,,,
5200,596009118,ETH-USD,3290.44,0.04177,2025-01-19 05:51:57.805586+00:00,BUY,,,
5201,596009028,ETH-USD,3289.45,0.00012827,2025-01-19 05:51:42.832184+00:00,BUY,,,
5202,596008958,ETH-USD,3289.4,0.00323751,2025-01-19 05:51:27.429699+00:00,BUY,,,
5203,596008909,ETH-USD,3289.12,0.00015656,2025-01-19 05:51:12.594011+00:00,BUY,,,
5204,596008798,ETH-USD,3290.25,0.0308,2025-01-19 05:50:57.865725+00:00,BUY,,,
5205,596008677,ETH-USD,3287.29,0.003,2025-01-19 05:50:42.570496+00:00,BUY,,,
5206,596008446,ETH-USD,3283.87,0.00091448,2025-01-19 05:50:27.928573+00:00,BUY,,,
5207,596008370,ETH-USD,3283.18,0.01128,2025-01-19 05:50:12.761483+00:00,SELL,,,
5208,596008294,ETH-USD,3283.6,0.001,2025-01-19 05:49:57.855215+00:00,SELL,,,
5209,596008224,ETH-USD,3281.78,0.00271712,2025-01-19 05:49:42.918712+00:00,SELL,,,
5210,596008080,ETH-USD,3279.69,0.00294604,2025-01-19 05:49:27.826421+00:00,SELL,,,
5211,596008005,ETH-USD,3277.92,0.00937617,2025-01-19 05:49:12.126150+00:00,SELL,,,
5212,596007938,ETH-USD,3277.46,0.0007009,2025-01-19 05:48:57.972607+00:00,SELL,,,
5213,596007886,ETH-USD,3276.13,0.00115127,2025-01-19 05:48:42.557381+00:00,SELL,,,
5214,596007836,ETH-USD,3276.99,0.01542162,2025-01-19 05:48:27.915753+00:00,SELL,,,
5215,596007768,ETH-USD,3275.61,0.00274727,2025-01-19 05:48:12.566031+00:00,BUY,,,
5216,596007697,ETH-USD,3277.89,0.01028205,2025-01-19 05:47:57.900419+00:00,SELL,,,
5217,596007639,ETH-USD,3276.59,0.03051,2025-01-19 05:47:42.602806+00:00,SELL,,,
5218,596007565,ETH-USD,3278.09,0.0078534,2025-01-19 05:47:27.626276+00:00,SELL,,,
5219,596007498,ETH-USD,3278.13,0.00096457,2025-01-19 05:47:12.711001+00:00,SELL,,,
5220,596007441,ETH-USD,3278.65,0.30500945,2025-01-19 05:46:57.859908+00:00,BUY,,,
5221,596007305,ETH-USD,3278.5,0.0001037,2025-01-19 05:46:42.617023+00:00,BUY,,,
5222,596007235,ETH-USD,3277.51,0.00305069,2025-01-19 05:46:27.590409+00:00,BUY,,,
5223,596007137,ETH-USD,3279.13,0.00588711,2025-01-19 05:46:12.865933+00:00,SELL,,,
5224,596007039,ETH-USD,3280.32,0.00122859,2025-01-19 05:45:57.341187+00:00,BUY,,,
5225,596006945,ETH-USD,3279.55,0.01055,2025-01-19 05:45:42.389343+00:00,BUY,,,
5226,596006865,ETH-USD,3279.99,0.00084947,2025-01-19 05:45:27.962040+00:00,SELL,,,
5227,596006794,ETH-USD,3279.66,0.00031531,2025-01-19 05:45:12.746402+00:00,SELL,,,
5228,596006687,ETH-USD,3279.26,0.00603908,2025-01-19 05:44:57.309270+00:00,SELL,,,
5229,596006646,ETH-USD,3277.92,0.001,2025-01-19 05:44:42.914037+00:00,SELL,,,
5230,596006571,ETH-USD,3276.03,0.05634704,2025-01-19 05:44:27.839958+00:00,SELL,,,
5231,596006503,ETH-USD,3276.96,0.02958896,2025-01-19 05:44:11.461742+00:00,SELL,,,
5232,596006415,ETH-USD,3277.21,0.38977333,2025-01-19 05:43:56.991168+00:00,BUY,,,
5233,596006327,ETH-USD,3278.59,0.01171716,2025-01-19 05:43:41.309534+00:00,BUY,,,
5234,2025-01-19T05:43:26.867Z-ETH/USD-3278.55-0.45,ETH-USD,3278.55,0.45,2025-01-19 05:43:26.867000+00:00,UNKNOWN_ORDER_SIDE,,,
5235,596006201,ETH-USD,3276.37,0.01036513,2025-01-19 05:43:11.756534+00:00,BUY,,,
5236,596006152,ETH-USD,3276.9,0.00000305,2025-01-19 05:42:56.546674+00:00,SELL,,,
5237,596006086,ETH-USD,3275.85,0.001,2025-01-19 05:42:41.604939+00:00,SELL,,,
5238,596006034,ETH-USD,3275.66,0.00613866,2025-01-19 05:42:26.594003+00:00,BUY,,,
5239,596005934,ETH-USD,3273.28,0.03024388,2025-01-19 05:42:11.972750+00:00,SELL,,,
5240,596005866,ETH-USD,3274.16,0.00030848,2025-01-19 05:41:56.834644+00:00,SELL,,,
5241,596005800,ETH-USD,3273.34,0.00036835,2025-01-19 05:41:41.690357+00:00,SELL,,,
5242,596005726,ETH-USD,3274.03,0.00056258,2025-01-19 05:41:25.875664+00:00,SELL,,,
5243,596005630,ETH-USD,3274.35,0.00325673,2025-01-19 05:41:10.760211+00:00,SELL,,,
5244,596005579,ETH-USD,3274.37,0.00015262,2025-01-19 05:40:55.690529+00:00,SELL,,,
5245,596005514,ETH-USD,3274.9,0.0045352,2025-01-19 05:40:40.472949+00:00,BUY,,,
5246,596005422,ETH-USD,3273.61,0.00000526,2025-01-19 05:40:25.941515+00:00,SELL,,,
5247,596005318,ETH-USD,3274.13,0.00030527,2025-01-19 05:40:10.428262+00:00,BUY,,,
5248,596005173,ETH-USD,3275.66,0.00103459,2025-01-19 05:39:55.588602+00:00,SELL,,,
5249,596005115,ETH-USD,3275.8,0.00115676,2025-01-19 05:39:40.665280+00:00,SELL,,,
5250,596005052,ETH-USD,3277.79,0.00005796,2025-01-19 05:39:25.642293+00:00,BUY,,,
5251,596004913,ETH-USD,3277.31,0.0480182,2025-01-19 05:39:10.068392+00:00,BUY,,,
5252,596004841,ETH-USD,3276.46,0.00070753,2025-01-19 05:38:55.638071+00:00,SELL,,,
5253,596004786,ETH-USD,3276.81,0.00169701,2025-01-19 05:38:40.762719+00:00,SELL,,,
5254,596004681,ETH-USD,3275.1,0.00090684,2025-01-19 05:38:25.720097+00:00,SELL,,,
5255,596004558,ETH-USD,3273.04,0.05132991,2025-01-19 05:38:10.464723+00:00,BUY,,,
5256,596004502,ETH-USD,3273.36,0.04544,2025-01-19 05:37:55.827273+00:00,SELL,,,
5257,596004436,ETH-USD,3273.47,0.0005647,2025-01-19 05:37:40.571191+00:00,SELL,,,
5258,596004385,ETH-USD,3273.08,0.00104913,2025-01-19 05:37:25.718667+00:00,SELL,,,
5259,596004272,ETH-USD,3273.9,0.00013132,2025-01-19 05:37:10.871459+00:00,SELL,,,
5260,596004209,ETH-USD,3274.15,0.0091608,2025-01-19 05:36:55.830185+00:00,BUY,,,
5261,596004089,ETH-USD,3272.02,0.00100851,2025-01-19 05:36:39.881379+00:00,BUY,,,
5262,596004022,ETH-USD,3272.02,0.01452492,2025-01-19 05:36:24.907040+00:00,SELL,,,
5263,596003965,ETH-USD,3272.71,0.01090278,2025-01-19 05:36:09.374921+00:00,SELL,,,
5264,596003899,ETH-USD,3269.26,0.00051274,2025-01-19 05:35:54.409599+00:00,BUY,,,
5265,596003846,ETH-USD,3270.12,0.03028514,2025-01-19 05:35:39.634765+00:00,SELL,,,
5266,596003749,ETH-USD,3268.63,0.03341616,2025-01-19 05:35:24.906310+00:00,BUY,,,
5267,596003677,ETH-USD,3268.47,0.001,2025-01-19 05:35:09.399697+00:00,SELL,,,
5268,596003610,ETH-USD,3269.57,0.00017628,2025-01-19 05:34:54.748752+00:00,BUY,,,
5269,596003547,ETH-USD,3270.38,0.00628829,2025-01-19 05:34:39.344947+00:00,SELL,,,
5270,596003496,ETH-USD,3269.26,0.46644952,2025-01-19 05:34:24.500665+00:00,BUY,,,
5271,596003412,ETH-USD,3268.35,0.00036011,2025-01-19 05:34:09.698069+00:00,SELL,,,
5272,596003358,ETH-USD,3270.03,0.00308914,2025-01-19 05:33:54.322403+00:00,BUY,,,
5273,596003305,ETH-USD,3269.42,0.06974527,2025-01-19 05:33:39.467719+00:00,BUY,,,
5274,596003237,ETH-USD,3268.71,0.19277054,2025-01-19 05:33:24.965543+00:00,SELL,,,
5275,596003163,ETH-USD,3267.69,0.00174586,2025-01-19 05:33:09.799589+00:00,SELL,,,
5276,596003074,ETH-USD,3268.35,0.00038923,2025-01-19 05:32:54.104066+00:00,SELL,,,
5277,596003021,ETH-USD,3267.27,0.00043933,2025-01-19 05:32:39.661338+00:00,SELL,,,
