,trade_id,product_id,price,size,time,side,exchange,bid,ask,trades,best_bid,best_ask
728,581087757,ETH-USD,3821.99,0.00021893,2024-12-12 01:23:39.426315+00:00,BUY,,,,,,
729,581087709,ETH-USD,3821.33,0.01077865,2024-12-12 01:23:24.556467+00:00,SELL,,,,,,
730,581087638,ETH-USD,3820.5,0.00012302,2024-12-12 01:23:09.444476+00:00,BUY,,,,,,
731,581087550,ETH-USD,3821.96,0.00129537,2024-12-12 01:22:54.948493+00:00,SELL,,,,,,
732,581087427,ETH-USD,3820.31,0.01,2024-12-12 01:22:38.799277+00:00,SELL,,,,,,
733,581087292,ETH-USD,3821.33,0.00341339,2024-12-12 01:22:23.624708+00:00,SELL,,,,,,
734,581087219,ETH-USD,3821.94,0.00258769,2024-12-12 01:22:09.056661+00:00,SELL,,,,,,
735,581087087,ETH-USD,3821.87,0.00184074,2024-12-12 01:21:54.709989+00:00,SELL,,,,,,
736,581086984,ETH-USD,3822.71,0.01324041,2024-12-12 01:21:39.797583+00:00,SELL,,,,,,
737,581086844,ETH-USD,3825.81,0.00050969,2024-12-12 01:21:24.983310+00:00,SELL,,,,,,
738,581086739,ETH-USD,3826.05,0.00725,2024-12-12 01:21:09.666758+00:00,BUY,,,,,,
739,581086707,ETH-USD,3825.81,0.0021637,2024-12-12 01:20:54.946750+00:00,SELL,,,,,,
741,581086622,ETH-USD,3825.69,0.01242384,2024-12-12 01:20:24.765129+00:00,SELL,,,,,,
742,581086578,ETH-USD,3826.09,0.00084862,2024-12-12 01:20:09.905104+00:00,SELL,,,,,,
743,581086512,ETH-USD,3825.62,0.02698925,2024-12-12 01:19:54.379887+00:00,SELL,,,,,,
744,581086470,ETH-USD,3825.54,0.00021474,2024-12-12 01:19:39.391525+00:00,SELL,,,,,,
745,581086423,ETH-USD,3825.63,0.01282478,2024-12-12 01:19:24.834525+00:00,SELL,,,,,,
746,581086354,ETH-USD,3825.9,0.00253911,2024-12-12 01:19:09.273360+00:00,SELL,,,,,,
747,581086301,ETH-USD,3825.59,0.00103775,2024-12-12 01:18:54.715573+00:00,SELL,,,,,,
748,581086201,ETH-USD,3825.48,0.00044805,2024-12-12 01:18:39.933171+00:00,BUY,,,,,,
749,581086145,ETH-USD,3825.11,0.01293983,2024-12-12 01:18:24.538963+00:00,SELL,,,,,,
750,581086060,ETH-USD,3825.49,0.00026137,2024-12-12 01:18:09.225707+00:00,SELL,,,,,,
751,581086000,ETH-USD,3825.5,0.00479082,2024-12-12 01:17:54.749929+00:00,SELL,,,,,,
752,581085911,ETH-USD,3824.8,0.00485035,2024-12-12 01:17:39.666419+00:00,SELL,,,,,,
753,581085851,ETH-USD,3824.15,0.1793773,2024-12-12 01:17:24.951918+00:00,BUY,,,,,,
754,581085779,ETH-USD,3824.57,0.00042686,2024-12-12 01:17:09.274653+00:00,BUY,,,,,,
755,581085716,ETH-USD,3825.5,0.27320603,2024-12-12 01:16:54.630608+00:00,BUY,,,,,,
756,581085620,ETH-USD,3824.42,0.00023026,2024-12-12 01:16:39.526155+00:00,BUY,,,,,,
757,581085541,ETH-USD,3824.9,0.02928699,2024-12-12 01:16:23.932896+00:00,BUY,,,,,,
758,581085445,ETH-USD,3823.04,0.00005032,2024-12-12 01:16:09.337773+00:00,SELL,,,,,,
759,581085378,ETH-USD,3822.65,0.50324,2024-12-12 01:15:54.222707+00:00,BUY,,,,,,
760,581085294,ETH-USD,3823.64,0.00746,2024-12-12 01:15:39.339118+00:00,BUY,,,,,,
761,581085213,ETH-USD,3823.06,0.00053898,2024-12-12 01:15:24.917651+00:00,SELL,,,,,,
762,581085109,ETH-USD,3823.4,0.00746,2024-12-12 01:15:09.799089+00:00,BUY,,,,,,
763,581085040,ETH-USD,3823.9,0.03731079,2024-12-12 01:14:54.872308+00:00,BUY,,,,,,
764,581084949,ETH-USD,3822.66,0.00233427,2024-12-12 01:14:39.799446+00:00,SELL,,,,,,
765,581084868,ETH-USD,3821.28,0.00237417,2024-12-12 01:14:24.976738+00:00,SELL,,,,,,
766,581084801,ETH-USD,3820.61,0.00928379,2024-12-12 01:14:09.266255+00:00,BUY,,,,,,
767,581084725,ETH-USD,3819.31,0.00043688,2024-12-12 01:13:53.512723+00:00,BUY,,,,,,
768,581084637,ETH-USD,3819.18,0.0373569,2024-12-12 01:13:39.857406+00:00,BUY,,,,,,
769,581084554,ETH-USD,3818.23,0.00026195,2024-12-12 01:13:24.480616+00:00,BUY,,,,,,
770,581084494,ETH-USD,3817.24,0.0071,2024-12-12 01:13:09.829763+00:00,BUY,,,,,,
771,581084429,ETH-USD,3818.8,0.00233597,2024-12-12 01:12:54.907869+00:00,SELL,,,,,,
772,581084308,ETH-USD,3818.52,0.49227713,2024-12-12 01:12:39.336794+00:00,BUY,,,,,,
773,581084228,ETH-USD,3818.97,0.01498651,2024-12-12 01:12:24.601379+00:00,SELL,,,,,,
774,581084156,ETH-USD,3816.88,0.03722887,2024-12-12 01:12:09.982220+00:00,SELL,,,,,,
775,581084098,ETH-USD,3815.48,0.01323652,2024-12-12 01:11:54.538088+00:00,BUY,,,,,,
776,581084050,ETH-USD,3815.19,0.00314393,2024-12-12 01:11:39.573007+00:00,SELL,,,,,,
777,581083986,ETH-USD,3815.86,0.00181799,2024-12-12 01:11:23.968621+00:00,SELL,,,,,,
778,581083926,ETH-USD,3816.68,0.00028205,2024-12-12 01:11:08.776793+00:00,BUY,,,,,,
779,581083841,ETH-USD,3815.77,0.02242682,2024-12-12 01:10:54.295947+00:00,BUY,,,,,,
780,581083747,ETH-USD,3816.47,0.11581283,2024-12-12 01:10:39.710678+00:00,SELL,,,,,,
781,581083644,ETH-USD,3818.07,0.03763689,2024-12-12 01:10:24.763412+00:00,SELL,,,,,,
782,581083547,ETH-USD,3816.42,0.00033063,2024-12-12 01:10:09.694856+00:00,SELL,,,,,,
783,581083479,ETH-USD,3816.69,0.00418947,2024-12-12 01:09:54.673522+00:00,SELL,,,,,,
784,581083411,ETH-USD,3817.8,0.00244778,2024-12-12 01:09:39.580572+00:00,BUY,,,,,,
785,581083364,ETH-USD,3819.54,0.00479854,2024-12-12 01:09:24.946940+00:00,SELL,,,,,,
786,581083314,ETH-USD,3818.48,0.00043798,2024-12-12 01:09:09.320842+00:00,BUY,,,,,,
787,581083256,ETH-USD,3820.07,0.0635926,2024-12-12 01:08:54.695715+00:00,SELL,,,,,,
788,581083198,ETH-USD,3819.94,0.00134018,2024-12-12 01:08:39.385025+00:00,SELL,,,,,,
789,581083119,ETH-USD,3817.17,0.02257285,2024-12-12 01:08:24.910938+00:00,SELL,,,,,,
790,581083028,ETH-USD,3819.28,0.03143705,2024-12-12 01:08:08.900885+00:00,SELL,,,,,,
791,581082967,ETH-USD,3818.65,0.41648994,2024-12-12 01:07:53.824982+00:00,BUY,,,,,,
792,581082897,ETH-USD,3820.57,0.0018161,2024-12-12 01:07:39.994592+00:00,SELL,,,,,,
793,581082830,ETH-USD,3820.89,0.00025717,2024-12-12 01:07:24.875580+00:00,BUY,,,,,,
794,581082747,ETH-USD,3822.1,0.00014738,2024-12-12 01:07:09.394427+00:00,SELL,,,,,,
795,581082667,ETH-USD,3822.79,0.00065738,2024-12-12 01:06:54.315113+00:00,BUY,,,,,,
797,581082532,ETH-USD,3824.85,0.005,2024-12-12 01:06:24.703455+00:00,BUY,,,,,,
798,581082468,ETH-USD,3825.36,0.0635138,2024-12-12 01:06:09.716869+00:00,SELL,,,,,,
799,581082439,ETH-USD,3825.09,0.02587992,2024-12-12 01:05:54.837975+00:00,SELL,,,,,,
800,581082365,ETH-USD,3825.03,0.00052398,2024-12-12 01:05:39.736346+00:00,BUY,,,,,,
801,581082302,ETH-USD,3824.97,0.00825,2024-12-12 01:05:24.614792+00:00,SELL,,,,,,
802,581082207,ETH-USD,3824.78,0.85090612,2024-12-12 01:05:09.421021+00:00,BUY,,,,,,
803,581082137,ETH-USD,3824.19,0.02621183,2024-12-12 01:04:54.637377+00:00,SELL,,,,,,
804,581082082,ETH-USD,3824.51,0.01242829,2024-12-12 01:04:39.808987+00:00,SELL,,,,,,
805,581082017,ETH-USD,3823.83,0.00034345,2024-12-12 01:04:24.925461+00:00,SELL,,,,,,
806,581081938,ETH-USD,3823.82,0.0004,2024-12-12 01:04:09.710267+00:00,SELL,,,,,,
807,581081859,ETH-USD,3821.94,0.20109346,2024-12-12 01:03:54.307457+00:00,BUY,,,,,,
808,581081810,ETH-USD,3823.27,0.00007343,2024-12-12 01:03:39.063499+00:00,SELL,,,,,,
809,581081755,ETH-USD,3822.7,0.00000438,2024-12-12 01:03:23.966355+00:00,BUY,,,,,,
810,581081676,ETH-USD,3822.5,0.0035002,2024-12-12 01:03:09.997753+00:00,SELL,,,,,,
811,581081595,ETH-USD,3821.66,0.01772535,2024-12-12 01:02:54.758166+00:00,BUY,,,,,,
812,581081542,ETH-USD,3821.69,0.00202945,2024-12-12 01:02:39.780279+00:00,BUY,,,,,,
813,581081464,ETH-USD,3822.29,0.00031554,2024-12-12 01:02:24.747954+00:00,BUY,,,,,,
814,581081333,ETH-USD,3822.19,0.001,2024-12-12 01:02:09.549391+00:00,BUY,,,,,,
815,581081236,ETH-USD,3822.51,0.00009665,2024-12-12 01:01:54.989145+00:00,SELL,,,,,,
816,581081134,ETH-USD,3820.81,0.00233694,2024-12-12 01:01:39.927830+00:00,SELL,,,,,,
817,581081069,ETH-USD,3819.88,0.00037904,2024-12-12 01:01:24.583635+00:00,SELL,,,,,,
818,581080991,ETH-USD,3817.23,0.00181586,2024-12-12 01:01:08.911143+00:00,SELL,,,,,,
819,581080904,ETH-USD,3816.4,0.00000438,2024-12-12 01:00:54.541129+00:00,BUY,,,,,,
820,581080851,ETH-USD,3817.38,0.00021782,2024-12-12 01:00:39.922734+00:00,BUY,,,,,,
821,581080735,ETH-USD,3819.41,0.005,2024-12-12 01:00:24.430054+00:00,BUY,,,,,,
822,581080664,ETH-USD,3820.62,0.001,2024-12-12 01:00:09.394740+00:00,SELL,,,,,,
823,581080572,ETH-USD,3820.18,0.02609654,2024-12-12 00:59:54.939729+00:00,BUY,,,,,,
824,581080531,ETH-USD,3820.3,0.0027332,2024-12-12 00:59:39.759878+00:00,SELL,,,,,,
825,581080428,ETH-USD,3819.26,0.00021502,2024-12-12 00:59:24.503813+00:00,SELL,,,,,,
826,581080345,ETH-USD,3820.05,0.01296521,2024-12-12 00:59:09.670047+00:00,SELL,,,,,,
827,581080269,ETH-USD,3818.82,0.2,2024-12-12 00:58:54.994889+00:00,SELL,,,,,,
828,581080151,ETH-USD,3819.54,0.00533,2024-12-12 00:58:39.725937+00:00,SELL,,,,,,
829,581080038,ETH-USD,3818.73,0.01,2024-12-12 00:58:24.949824+00:00,BUY,,,,,,
830,581079960,ETH-USD,3817.25,0.25,2024-12-12 00:58:09.272802+00:00,BUY,,,,,,
831,581079870,ETH-USD,3816.53,0.01817122,2024-12-12 00:57:54.874324+00:00,BUY,,,,,,
832,581079797,ETH-USD,3818.07,0.02065671,2024-12-12 00:57:39.805020+00:00,BUY,,,,,,
833,581079713,ETH-USD,3815.94,0.00126996,2024-12-12 00:57:24.836152+00:00,SELL,,,,,,
834,581079602,ETH-USD,3815.29,0.01245866,2024-12-12 00:57:09.704137+00:00,SELL,,,,,,
835,581079530,ETH-USD,3815.01,0.00186639,2024-12-12 00:56:54.962163+00:00,SELL,,,,,,
836,581079409,ETH-USD,3816.22,0.000834,2024-12-12 00:56:39.888453+00:00,BUY,,,,,,
837,581079301,ETH-USD,3816.6,0.02585414,2024-12-12 00:56:24.976933+00:00,BUY,,,,,,
838,581079173,ETH-USD,3817.91,0.00014845,2024-12-12 00:56:09.958596+00:00,SELL,,,,,,
839,581079099,ETH-USD,3817.49,0.00050529,2024-12-12 00:55:54.460886+00:00,BUY,,,,,,
841,581078939,ETH-USD,3817.3,0.00518636,2024-12-12 00:55:24.810669+00:00,SELL,,,,,,
842,581078853,ETH-USD,3819.09,0.12722824,2024-12-12 00:55:09.523427+00:00,SELL,,,,,,
843,581078778,ETH-USD,3818.01,0.00169273,2024-12-12 00:54:54.699734+00:00,SELL,,,,,,
844,581078671,ETH-USD,3819.62,0.02998321,2024-12-12 00:54:39.643470+00:00,BUY,,,,,,
845,581078611,ETH-USD,3820.0,0.03955825,2024-12-12 00:54:24.205550+00:00,SELL,,,,,,
846,581078549,ETH-USD,3822.05,0.02965315,2024-12-12 00:54:09.903591+00:00,SELL,,,,,,
847,581078451,ETH-USD,3823.09,0.04006879,2024-12-12 00:53:54.672438+00:00,SELL,,,,,,
848,581078343,ETH-USD,3821.39,0.01980322,2024-12-12 00:53:39.923955+00:00,SELL,,,,,,
849,581078226,ETH-USD,3817.37,0.00065797,2024-12-12 00:53:24.254596+00:00,BUY,,,,,,
850,581078152,ETH-USD,3814.89,0.005,2024-12-12 00:53:09.387165+00:00,SELL,,,,,,
851,581078072,ETH-USD,3814.61,0.00045367,2024-12-12 00:52:54.843458+00:00,BUY,,,,,,
852,581077977,ETH-USD,3812.81,0.02442,2024-12-12 00:52:39.847785+00:00,BUY,,,,,,
853,581077823,ETH-USD,3811.71,0.39497526,2024-12-12 00:52:24.804655+00:00,SELL,,,,,,
854,581077738,ETH-USD,3811.96,0.00332585,2024-12-12 00:52:09.688277+00:00,BUY,,,,,,
855,581077647,ETH-USD,3810.41,0.00044579,2024-12-12 00:51:54.871597+00:00,BUY,,,,,,
856,581077519,ETH-USD,3810.04,0.10369014,2024-12-12 00:51:39.493226+00:00,SELL,,,,,,
857,581077428,ETH-USD,3813.49,0.04170831,2024-12-12 00:51:24.717752+00:00,BUY,,,,,,
858,581077324,ETH-USD,3813.38,0.00042798,2024-12-12 00:51:09.520506+00:00,SELL,,,,,,
859,581077253,ETH-USD,3811.85,0.00259692,2024-12-12 00:50:53.782001+00:00,SELL,,,,,,
860,581077161,ETH-USD,3812.02,0.00104136,2024-12-12 00:50:39.875967+00:00,SELL,,,,,,
861,581077073,ETH-USD,3813.29,0.0417105,2024-12-12 00:50:23.637166+00:00,BUY,,,,,,
862,581076937,ETH-USD,3810.38,0.0112799,2024-12-12 00:50:09.454217+00:00,BUY,,,,,,
863,581076830,ETH-USD,3810.85,0.00051649,2024-12-12 00:49:54.466288+00:00,BUY,,,,,,
864,581076728,ETH-USD,3811.86,0.00169101,2024-12-12 00:49:39.509377+00:00,SELL,,,,,,
865,581076559,ETH-USD,3814.53,0.20974347,2024-12-12 00:49:24.967294+00:00,BUY,,,,,,
866,581076469,ETH-USD,3817.94,0.11667984,2024-12-12 00:49:09.265935+00:00,SELL,,,,,,
867,581076381,ETH-USD,3817.54,0.027,2024-12-12 00:48:54.467106+00:00,BUY,,,,,,
868,581076247,ETH-USD,3815.33,0.02441634,2024-12-12 00:48:39.640491+00:00,SELL,,,,,,
869,581076111,ETH-USD,3816.51,0.01,2024-12-12 00:48:24.802308+00:00,SELL,,,,,,
870,581075904,ETH-USD,3819.48,0.00707056,2024-12-12 00:48:09.511876+00:00,BUY,,,,,,
871,581075817,ETH-USD,3820.21,0.00558241,2024-12-12 00:47:54.948832+00:00,SELL,,,,,,
872,581075673,ETH-USD,3822.6,0.04160891,2024-12-12 00:47:39.016910+00:00,BUY,,,,,,
873,581075530,ETH-USD,3824.83,0.01093388,2024-12-12 00:47:24.734091+00:00,BUY,,,,,,
874,581075476,ETH-USD,3824.73,0.6,2024-12-12 00:47:09.439605+00:00,BUY,,,,,,
875,581075316,ETH-USD,3821.42,0.00025271,2024-12-12 00:46:54.833564+00:00,BUY,,,,,,
876,581075257,ETH-USD,3822.52,0.26158157,2024-12-12 00:46:39.906807+00:00,BUY,,,,,,
877,581075147,ETH-USD,3821.5,0.005,2024-12-12 00:46:24.981811+00:00,BUY,,,,,,
878,581075048,ETH-USD,3821.41,0.00009158,2024-12-12 00:46:09.852773+00:00,BUY,,,,,,
879,581074910,ETH-USD,3823.43,0.00190531,2024-12-12 00:45:54.298576+00:00,SELL,,,,,,
880,581074842,ETH-USD,3824.58,0.00062571,2024-12-12 00:45:39.652597+00:00,BUY,,,,,,
881,581074745,ETH-USD,3824.45,0.001,2024-12-12 00:45:24.904933+00:00,SELL,,,,,,
882,581074623,ETH-USD,3824.26,0.00000153,2024-12-12 00:45:09.269514+00:00,BUY,,,,,,
883,581074521,ETH-USD,3824.01,0.00335341,2024-12-12 00:44:54.818917+00:00,SELL,,,,,,
884,581074460,ETH-USD,3824.82,0.00517463,2024-12-12 00:44:39.735824+00:00,SELL,,,,,,
885,581074378,ETH-USD,3826.36,0.05558634,2024-12-12 00:44:24.982442+00:00,SELL,,,,,,
886,581074337,ETH-USD,3826.86,0.00031195,2024-12-12 00:44:08.292798+00:00,BUY,,,,,,
887,581074272,ETH-USD,3826.68,0.18268229,2024-12-12 00:43:54.887223+00:00,BUY,,,,,,
888,581074199,ETH-USD,3826.02,0.00009409,2024-12-12 00:43:39.481588+00:00,BUY,,,,,,
889,581074080,ETH-USD,3825.57,0.0047889,2024-12-12 00:43:24.741024+00:00,SELL,,,,,,
890,581073988,ETH-USD,3827.2,0.0271332,2024-12-12 00:43:08.957732+00:00,SELL,,,,,,
891,581073892,ETH-USD,3828.94,0.03781509,2024-12-12 00:42:54.914420+00:00,SELL,,,,,,
892,581073849,ETH-USD,3829.64,0.00739761,2024-12-12 00:42:39.584156+00:00,SELL,,,,,,
894,581073653,ETH-USD,3829.05,0.0072447,2024-12-12 00:42:09.147293+00:00,SELL,,,,,,
895,581073548,ETH-USD,3827.63,0.00233291,2024-12-12 00:41:54.758341+00:00,SELL,,,,,,
896,581073467,ETH-USD,3828.8,0.00176972,2024-12-12 00:41:39.688168+00:00,SELL,,,,,,
897,581073409,ETH-USD,3828.85,0.00044681,2024-12-12 00:41:24.380867+00:00,SELL,,,,,,
898,581073285,ETH-USD,3828.15,0.00077846,2024-12-12 00:41:09.990017+00:00,SELL,,,,,,
899,581073224,ETH-USD,3827.93,0.01324575,2024-12-12 00:40:54.854751+00:00,SELL,,,,,,
900,581073161,ETH-USD,3828.67,0.00841042,2024-12-12 00:40:39.638056+00:00,SELL,,,,,,
901,581073088,ETH-USD,3828.48,0.0266867,2024-12-12 00:40:24.999220+00:00,BUY,,,,,,
902,581072986,ETH-USD,3827.22,0.01,2024-12-12 00:40:09.926121+00:00,BUY,,,,,,
903,581072901,ETH-USD,3827.13,0.00013069,2024-12-12 00:39:53.297393+00:00,SELL,,,,,,
904,581072804,ETH-USD,3825.51,0.04148043,2024-12-12 00:39:39.936813+00:00,BUY,,,,,,
905,581072737,ETH-USD,3826.49,0.05077933,2024-12-12 00:39:23.541751+00:00,SELL,,,,,,
906,581072622,ETH-USD,3826.43,0.02748475,2024-12-12 00:39:09.396144+00:00,SELL,,,,,,
907,581072534,ETH-USD,3828.63,0.02638431,2024-12-12 00:38:54.887291+00:00,SELL,,,,,,
908,581072468,ETH-USD,3827.65,0.03980338,2024-12-12 00:38:38.587441+00:00,SELL,,,,,,
909,581072375,ETH-USD,3829.98,0.01,2024-12-12 00:38:24.806676+00:00,SELL,,,,,,
910,581072269,ETH-USD,3830.85,0.07257973,2024-12-12 00:38:09.651325+00:00,BUY,,,,,,
911,581072198,ETH-USD,3832.68,0.05218962,2024-12-12 00:37:54.663295+00:00,BUY,,,,,,
912,581072109,ETH-USD,3832.32,0.026,2024-12-12 00:37:39.903567+00:00,SELL,,,,,,
913,581071997,ETH-USD,3830.69,0.6,2024-12-12 00:37:24.842127+00:00,SELL,,,,,,
914,581071901,ETH-USD,3830.37,0.01,2024-12-12 00:37:09.489139+00:00,SELL,,,,,,
915,581071817,ETH-USD,3829.28,0.00033278,2024-12-12 00:36:54.066139+00:00,SELL,,,,,,
916,581071754,ETH-USD,3830.44,0.01304503,2024-12-12 00:36:39.656071+00:00,SELL,,,,,,
917,581071651,ETH-USD,3829.28,0.00478608,2024-12-12 00:36:24.869988+00:00,SELL,,,,,,
918,581071565,ETH-USD,3829.16,0.00076853,2024-12-12 00:36:09.936590+00:00,SELL,,,,,,
919,581071479,ETH-USD,3827.93,0.01336569,2024-12-12 00:35:53.808922+00:00,SELL,,,,,,
920,581071438,ETH-USD,3827.84,0.00207479,2024-12-12 00:35:39.341641+00:00,SELL,,,,,,
921,581071390,ETH-USD,3829.55,0.0064658,2024-12-12 00:35:24.891195+00:00,BUY,,,,,,
922,581071298,ETH-USD,3828.03,0.01842893,2024-12-12 00:35:09.026829+00:00,SELL,,,,,,
923,581071240,ETH-USD,3829.79,0.00065357,2024-12-12 00:34:54.561897+00:00,BUY,,,,,,
924,581071180,ETH-USD,3828.74,0.00036491,2024-12-12 00:34:39.669145+00:00,BUY,,,,,,
925,581071136,ETH-USD,3830.47,0.04128007,2024-12-12 00:34:24.890936+00:00,BUY,,,,,,
926,581071072,ETH-USD,3831.4,0.0124076,2024-12-12 00:34:09.846352+00:00,SELL,,,,,,
927,581070966,ETH-USD,3829.35,0.04129101,2024-12-12 00:33:53.462059+00:00,SELL,,,,,,
928,581070934,ETH-USD,3830.89,0.03708637,2024-12-12 00:33:39.323570+00:00,BUY,,,,,,
929,581070764,ETH-USD,3830.19,0.00517154,2024-12-12 00:33:24.378942+00:00,SELL,,,,,,
930,581070704,ETH-USD,3830.17,0.00000402,2024-12-12 00:33:09.952425+00:00,BUY,,,,,,
931,581070576,ETH-USD,3828.65,0.0005732,2024-12-12 00:32:54.908126+00:00,SELL,,,,,,
932,581070493,ETH-USD,3830.19,0.00136455,2024-12-12 00:32:39.565393+00:00,SELL,,,,,,
933,581070413,ETH-USD,3829.15,0.00184531,2024-12-12 00:32:24.463726+00:00,BUY,,,,,,
934,581070332,ETH-USD,3827.85,0.00233037,2024-12-12 00:32:09.777316+00:00,SELL,,,,,,
935,581070247,ETH-USD,3829.99,0.00080885,2024-12-12 00:31:54.738277+00:00,BUY,,,,,,
936,581070130,ETH-USD,3826.68,0.01239523,2024-12-12 00:31:39.656529+00:00,SELL,,,,,,
937,581070025,ETH-USD,3825.6,0.01,2024-12-12 00:31:24.762424+00:00,SELL,,,,,,
938,581069924,ETH-USD,3826.74,0.00043831,2024-12-12 00:31:08.980875+00:00,BUY,,,,,,
939,581069844,ETH-USD,3827.59,0.001,2024-12-12 00:30:54.929951+00:00,SELL,,,,,,
940,581069749,ETH-USD,3824.54,0.04162,2024-12-12 00:30:39.980708+00:00,SELL,,,,,,
941,581069685,ETH-USD,3824.42,0.001,2024-12-12 00:30:24.886112+00:00,BUY,,,,,,
942,581069559,ETH-USD,3823.79,0.01717907,2024-12-12 00:30:08.594863+00:00,SELL,,,,,,
943,581069442,ETH-USD,3820.79,0.01982706,2024-12-12 00:29:54.779311+00:00,SELL,,,,,,
944,581069385,ETH-USD,3821.09,0.00233439,2024-12-12 00:29:39.858397+00:00,SELL,,,,,,
945,581069361,ETH-USD,3821.27,0.00009285,2024-12-12 00:29:23.854887+00:00,SELL,,,,,,
946,581069262,ETH-USD,3820.02,0.69591493,2024-12-12 00:29:09.543668+00:00,SELL,,,,,,
947,581069115,ETH-USD,3823.93,0.02589501,2024-12-12 00:28:54.979394+00:00,SELL,,,,,,
948,581069043,ETH-USD,3822.67,0.54992001,2024-12-12 00:28:39.055476+00:00,BUY,,,,,,
949,581068985,ETH-USD,3824.14,0.001,2024-12-12 00:28:24.911708+00:00,SELL,,,,,,
950,581068873,ETH-USD,3824.7,0.02490589,2024-12-12 00:28:09.807613+00:00,SELL,,,,,,
951,581068771,ETH-USD,3824.66,0.00045513,2024-12-12 00:27:54.812601+00:00,BUY,,,,,,
952,581068656,ETH-USD,3826.22,0.00051988,2024-12-12 00:27:39.516008+00:00,SELL,,,,,,
953,581068577,ETH-USD,3827.28,0.56373925,2024-12-12 00:27:24.930671+00:00,SELL,,,,,,
954,581068475,ETH-USD,3828.43,0.00062214,2024-12-12 00:27:08.871485+00:00,SELL,,,,,,
955,581068414,ETH-USD,3830.98,0.00041966,2024-12-12 00:26:54.976774+00:00,BUY,,,,,,
956,581068351,ETH-USD,3831.17,0.01238003,2024-12-12 00:26:39.371407+00:00,SELL,,,,,,
957,581068273,ETH-USD,3830.29,0.0001115,2024-12-12 00:26:24.196363+00:00,SELL,,,,,,
958,581068203,ETH-USD,3829.1,0.00116479,2024-12-12 00:26:09.495605+00:00,SELL,,,,,,
959,581068116,ETH-USD,3831.72,0.01718178,2024-12-12 00:25:54.368338+00:00,SELL,,,,,,
960,581068011,ETH-USD,3829.22,0.02169761,2024-12-12 00:25:39.895444+00:00,SELL,,,,,,
961,581067957,ETH-USD,3829.32,0.00026111,2024-12-12 00:25:24.396699+00:00,BUY,,,,,,
962,581067879,ETH-USD,3829.94,0.01,2024-12-12 00:25:08.854141+00:00,BUY,,,,,,
963,581067767,ETH-USD,3828.58,0.0018352,2024-12-12 00:24:54.873125+00:00,SELL,,,,,,
964,581067701,ETH-USD,3829.37,0.00680589,2024-12-12 00:24:39.986020+00:00,BUY,,,,,,
965,581067615,ETH-USD,3829.3,0.02785485,2024-12-12 00:24:24.933584+00:00,BUY,,,,,,
966,581067567,ETH-USD,3830.18,1.1907514,2024-12-12 00:24:09.957256+00:00,BUY,,,,,,
967,581067521,ETH-USD,3831.5,0.02476001,2024-12-12 00:23:54.959597+00:00,SELL,,,,,,
968,581067427,ETH-USD,3830.56,0.05072033,2024-12-12 00:23:39.992574+00:00,SELL,,,,,,
969,581067341,ETH-USD,3831.85,0.00607177,2024-12-12 00:23:24.152321+00:00,SELL,,,,,,
970,581067288,ETH-USD,3833.02,0.02719948,2024-12-12 00:23:09.963316+00:00,SELL,,,,,,
971,581067217,ETH-USD,3832.58,0.00072778,2024-12-12 00:22:54.619218+00:00,SELL,,,,,,
972,581067150,ETH-USD,3832.58,0.00103604,2024-12-12 00:22:39.381109+00:00,SELL,,,,,,
973,581067057,ETH-USD,3829.97,0.001,2024-12-12 00:22:23.882153+00:00,BUY,,,,,,
974,581067005,ETH-USD,3831.44,0.00307691,2024-12-12 00:22:09.942122+00:00,SELL,,,,,,
975,581066925,ETH-USD,3830.78,0.00000635,2024-12-12 00:21:54.084693+00:00,SELL,,,,,,
976,581066829,ETH-USD,3832.25,0.00002608,2024-12-12 00:21:39.865930+00:00,SELL,,,,,,
977,581066723,ETH-USD,3835.26,0.00607055,2024-12-12 00:21:24.278728+00:00,SELL,,,,,,
978,581066636,ETH-USD,3835.02,0.14846355,2024-12-12 00:21:09.921701+00:00,BUY,,,,,,
979,581066553,ETH-USD,3837.01,0.0004537,2024-12-12 00:20:54.873832+00:00,SELL,,,,,,
980,581066500,ETH-USD,3837.44,0.00036609,2024-12-12 00:20:39.139916+00:00,BUY,,,,,,
981,581066394,ETH-USD,3838.46,0.00068019,2024-12-12 00:20:24.801062+00:00,BUY,,,,,,
982,581066300,ETH-USD,3839.57,0.00010413,2024-12-12 00:20:09.989344+00:00,SELL,,,,,,
983,581066203,ETH-USD,3838.94,0.08855569,2024-12-12 00:19:54.960023+00:00,SELL,,,,,,
984,581066125,ETH-USD,3839.84,0.03016238,2024-12-12 00:19:39.814637+00:00,SELL,,,,,,
985,581066024,ETH-USD,3837.91,0.00348709,2024-12-12 00:19:24.996526+00:00,SELL,,,,,,
986,581065897,ETH-USD,3837.56,0.01238768,2024-12-12 00:19:09.852248+00:00,SELL,,,,,,
987,581065824,ETH-USD,3837.56,0.04,2024-12-12 00:18:54.489215+00:00,BUY,,,,,,
988,581065748,ETH-USD,3836.51,0.00257974,2024-12-12 00:18:39.981609+00:00,SELL,,,,,,
989,581065707,ETH-USD,3837.6,0.0000869,2024-12-12 00:18:24.639958+00:00,SELL,,,,,,
990,581065616,ETH-USD,3836.12,0.00002866,2024-12-12 00:18:09.882252+00:00,SELL,,,,,,
